[S1]	[E1]	[S2]	[E2]	[LEN 1]	[LEN 2]	[% IDY]	[LEN R]	[LEN Q]	[TAGS]
621838	640018	262075	243887	18181	18189	98.08	12301352	886375	I	ptg000029l
623671	629886	264275	258055	6216	6221	98.99	12301352	886375	I	ptg000029l
627595	640018	249227	236795	12424	12433	98.24	12301352	886375	I	ptg000029l
627810	805829	248595	70552	178020	178044	99.87	12301352	886375	I	ptg000029l
628151	636555	249227	240814	8405	8414	98.60	12301352	886375	I	ptg000029l
708124	709366	5203917	5205160	1243	1244	98.39	12301352	6687930	I	ptg000003l
708126	709370	1331028	1329784	1245	1245	98.88	12301352	5889960	I	ptg000010l
773642	774889	2330670	2331917	1248	1248	96.39	12301352	6821072	I	ptg000006l
773644	774885	291005	292246	1242	1242	95.17	12301352	886375	I	ptg000029l
773645	774886	2016742	2015501	1242	1242	94.28	12301352	7891704	I	ptg000004l
773645	774886	2058980	2057739	1242	1242	94.36	12301352	7891704	I	ptg000004l
773645	774885	1952828	1954068	1241	1241	95.81	12301352	3945865	I	ptg000009l
773645	774885	1758784	1760025	1241	1242	94.69	12301352	2993841	I	ptg000017l
778623	779649	94734	95760	1027	1027	98.54	12301352	886375	I	ptg000029l
780634	781660	96745	97771	1027	1027	98.64	12301352	886375	I	ptg000029l
785793	857474	90601	18923	71682	71679	99.94	12301352	886375	I	ptg000029l
837461	876382	38918	1	38922	38918	99.87	12301352	886375	I	ptg000029l
876811	1054267	1	177647	177457	177647	99.78	12301352	519297	I	ptg000014l
1034231	1300803	157604	424248	266573	266645	99.92	12301352	519297	I	ptg000014l
1299100	1395314	423084	519297	96215	96214	99.98	12301352	519297	I	ptg000014l
1395607	1500211	11125400	11020826	104605	104575	99.91	12301352	11125400	I	ptg000001l
1424171	1425340	6581628	6582796	1170	1169	95.13	12301352	11125400	I	ptg000001l
1442552	1444644	1668286	1666200	2093	2087	95.56	12301352	5889960	I	ptg000010l
1499248	1500450	4004289	4003056	1203	1234	84.35	12301352	5889960	I	ptg000010l
1499248	1500450	4005949	4004716	1203	1234	84.35	12301352	5889960	I	ptg000010l
1499248	1500450	4029909	4028676	1203	1234	83.55	12301352	5889960	I	ptg000010l
1499249	1500450	4002188	4000956	1202	1233	85.07	12301352	5889960	I	ptg000010l
1499250	1500450	3999407	3998176	1201	1232	84.89	12301352	5889960	I	ptg000010l
1499256	1500450	4028121	4026896	1195	1226	84.01	12301352	5889960	I	ptg000010l
1499257	1500450	4007760	4006536	1194	1225	84.40	12301352	5889960	I	ptg000010l
1499349	1500450	4030968	4029856	1102	1113	86.33	12301352	5889960	I	ptg000010l
1499531	1793954	11021783	10727355	294424	294429	99.96	12301352	11125400	I	ptg000001l
1636112	1637326	10860924	10862121	1215	1198	88.87	12301352	11125400	I	ptg000001l
1637587	1638735	10849411	10850540	1149	1130	84.66	12301352	11125400	I	ptg000001l
1638734	1640892	10850761	10852921	2159	2161	92.09	12301352	11125400	I	ptg000001l
1649840	1651034	297157	298360	1195	1204	93.90	12301352	3945865	I	ptg000009l
1651483	1652714	298357	299588	1232	1232	96.84	12301352	3945865	I	ptg000009l
1651483	1652714	1303944	1305193	1232	1250	96.73	12301352	3945865	I	ptg000009l
1659190	1660387	10883984	10885198	1198	1215	88.87	12301352	11125400	I	ptg000001l
1668390	1670550	10880419	10882576	2161	2158	92.14	12301352	11125400	I	ptg000001l
1670771	1671900	10882575	10883723	1130	1149	84.66	12301352	11125400	I	ptg000001l
1719447	1721424	10543036	10545020	1978	1985	92.33	12301352	11125400	I	ptg000001l
1793952	2052462	10735026	10476503	258511	258524	99.96	12301352	11125400	I	ptg000001l
1983934	1985918	10799887	10801864	1985	1978	92.33	12301352	11125400	I	ptg000001l
2052582	2153581	10476492	10375400	101000	101093	99.89	12301352	11125400	I	ptg000001l
2153577	2164365	10375236	10364441	10789	10796	99.94	12301352	11125400	I	ptg000001l
2153581	2312848	10375232	10215955	159268	159278	99.96	12301352	11125400	I	ptg000001l
2213840	2216015	4397087	4399262	2176	2176	99.95	12301352	6821072	I	ptg000006l
2292824	2642675	10235973	9886168	349852	349806	99.91	12301352	11125400	I	ptg000001l
2428916	2434872	4874167	4880124	5957	5958	99.63	12301352	6687930	I	ptg000003l
2428916	2434872	1338170	1332216	5957	5955	99.68	12301352	5889960	I	ptg000010l
2428916	2431487	998309	1000879	2572	2571	99.49	12301352	2370682	I	ptg000015l
2428916	2434872	46261	52218	5957	5958	99.82	12301352	104461	I	ptg000086l
2431813	2434560	1000882	1003599	2748	2718	98.54	12301352	2370682	I	ptg000015l
2450676	2451925	2164069	2165318	1250	1250	98.00	12301352	3344962	I	ptg000013l
2637646	2793623	9889097	9733124	155978	155974	99.95	12301352	11125400	I	ptg000001l
2642904	2644753	9853563	9855398	1850	1836	78.78	12301352	11125400	I	ptg000001l
2643173	2644753	9859872	9861494	1581	1623	82.83	12301352	11125400	I	ptg000001l
2643207	2644753	9857025	9858609	1547	1585	80.13	12301352	11125400	I	ptg000001l
2662233	2663864	8069993	8071611	1632	1619	82.15	12301352	11125400	I	ptg000001l
2711651	2715718	1702782	1698787	4068	3996	97.96	12301352	3600345	I	ptg000008l
2711658	2715716	675259	679269	4059	4011	98.23	12301352	8385917	I	ptg000002l
2712799	2715714	4689871	4686955	2916	2917	99.79	12301352	6821072	I	ptg000006l
2728283	2730305	9793682	9795729	2023	2048	89.79	12301352	11125400	I	ptg000001l
2731010	2733057	9796436	9798458	2048	2023	89.79	12301352	11125400	I	ptg000001l
2773601	2823647	9753140	9703094	50047	50047	99.92	12301352	11125400	I	ptg000001l
2803603	3413357	9723132	9113292	609755	609841	99.97	12301352	11125400	I	ptg000001l
2898678	2900042	2159568	2158188	1365	1381	91.69	12301352	3600345	I	ptg000008l
2898905	2900045	1931836	1932980	1141	1145	93.59	12301352	5889960	I	ptg000010l
2900969	2902144	229074	230250	1176	1177	99.41	12301352	254270	I	ptg000062l
2900970	2902144	2140366	2139191	1175	1176	99.49	12301352	3009539	I	ptg000018l
2900973	2902144	504715	503544	1172	1172	99.32	12301352	1451275	I	ptg000016l
2908352	2909553	2202486	2203689	1202	1204	78.17	12301352	2370682	I	ptg000015l
2943610	2944786	9392330	9393477	1177	1148	85.58	12301352	11125400	I	ptg000001l
3022313	3023553	1576184	1577423	1241	1240	97.58	12301352	6821072	I	ptg000006l
3022313	3023553	1460706	1461946	1241	1241	98.39	12301352	11131303	I	ptg000007l
3022313	3023553	1475430	1474190	1241	1241	98.39	12301352	11131303	I	ptg000007l
3022313	3023553	3082121	3080882	1241	1240	98.31	12301352	3600345	I	ptg000008l
3037123	3038188	9416948	9418052	1066	1105	87.92	12301352	11125400	I	ptg000001l
3094207	3097022	9429692	9432507	2816	2816	90.70	12301352	11125400	I	ptg000001l
3097902	3099816	3659707	3661620	1915	1914	87.39	12301352	11131303	I	ptg000007l
3097902	3099816	5828254	5830166	1915	1913	85.12	12301352	11131303	I	ptg000007l
3097902	3099816	67476	65563	1915	1914	87.44	12301352	135458	I	ptg000040l
3133237	3134384	9581926	9583102	1148	1177	85.58	12301352	11125400	I	ptg000001l
3277958	3279477	9242441	9243949	1520	1509	95.40	12301352	11125400	I	ptg000001l
3278063	3279409	9006429	9007767	1347	1339	91.14	12301352	11125400	I	ptg000001l
3282717	3284225	9247189	9248708	1509	1520	95.40	12301352	11125400	I	ptg000001l
3329192	3330565	9194348	9195747	1374	1400	93.59	12301352	11125400	I	ptg000001l
3330909	3332308	9196091	9197464	1400	1374	93.73	12301352	11125400	I	ptg000001l
3413907	4449976	9113283	8077191	1036070	1036093	99.98	12301352	11125400	I	ptg000001l
3448820	3450524	9074408	9076107	1705	1700	95.51	12301352	11125400	I	ptg000001l
3451083	3452782	9076666	9078370	1700	1705	95.51	12301352	11125400	I	ptg000001l
3451222	3452782	9062959	9064519	1561	1561	94.98	12301352	11125400	I	ptg000001l
3455818	3461236	337063	331690	5419	5374	98.69	12301352	3344962	I	ptg000013l
3462671	3464231	9074408	9075968	1561	1561	94.98	12301352	11125400	I	ptg000001l
3466954	3468259	4901490	4902791	1306	1302	88.84	12301352	11131303	I	ptg000007l
3466955	3468253	30547	29244	1299	1304	88.82	12301352	8385917	I	ptg000002l
3519421	3520759	9247257	9248603	1339	1347	91.13	12301352	11125400	I	ptg000001l
3571337	3573308	3876641	3878619	1972	1979	90.02	12301352	11125400	I	ptg000001l
3658892	3660611	8856018	8857736	1720	1719	97.50	12301352	11125400	I	ptg000001l
3666709	3668163	8773352	8774723	1455	1372	91.76	12301352	11125400	I	ptg000001l
3669457	3671175	8866582	8868301	1719	1720	97.50	12301352	11125400	I	ptg000001l
3747360	3748929	3126842	3125276	1570	1567	91.36	12301352	5889960	I	ptg000010l
3752466	3753837	8859030	8860484	1372	1455	91.76	12301352	11125400	I	ptg000001l
3757990	3764681	6021809	6028500	6692	6692	99.09	12301352	6821072	I	ptg000006l
3758246	3762543	1233453	1229156	4298	4298	99.09	12301352	3600345	I	ptg000008l
3764679	3772412	4512553	4504826	7734	7728	98.50	12301352	5889960	I	ptg000010l
3764680	3772276	2169521	2177106	7597	7586	98.34	12301352	2370682	I	ptg000015l
3764681	3772412	2176659	2184384	7732	7726	98.49	12301352	11125400	I	ptg000001l
3764870	3772276	471707	464317	7407	7391	98.15	12301352	11131303	I	ptg000007l
3764899	3772485	2106568	2114153	7587	7586	98.68	12301352	2993841	I	ptg000017l
3773960	3780195	2186268	2192493	6236	6226	97.26	12301352	11125400	I	ptg000001l
3773960	3780195	4502941	4496716	6236	6226	97.26	12301352	5889960	I	ptg000010l
3773962	3780195	2178620	2184836	6234	6217	97.40	12301352	2370682	I	ptg000015l
3780196	3782051	6028494	6030349	1856	1856	99.03	12301352	6821072	I	ptg000006l
3854834	3855933	8544992	8546104	1100	1113	93.74	12301352	11125400	I	ptg000001l
3854834	3856399	849350	850942	1566	1593	94.43	12301352	6821072	I	ptg000006l
3872245	3873503	835796	834543	1259	1254	93.19	12301352	7891704	I	ptg000004l
3872250	3873503	6110207	6111459	1254	1253	96.09	12301352	6821072	I	ptg000006l
3872250	3873503	3371642	3372890	1254	1249	95.94	12301352	11131303	I	ptg000007l
3872250	3873503	3022505	3023759	1254	1255	95.14	12301352	3344962	I	ptg000013l
3883409	3884751	8503876	8505215	1343	1340	94.06	12301352	11125400	I	ptg000001l
3883416	3885222	8569002	8570800	1807	1799	95.07	12301352	11125400	I	ptg000001l
3892491	3896280	8614026	8617815	3790	3790	99.68	12301352	11125400	I	ptg000001l
3900520	3901756	1669504	1668267	1237	1238	86.22	12301352	7891704	I	ptg000004l
3900521	3901749	2734278	2733049	1229	1230	86.63	12301352	5889960	I	ptg000010l
3900521	3901749	160214	161442	1229	1229	86.63	12301352	191152	I	ptg000099l
3909371	3913160	8630906	8634695	3790	3790	99.68	12301352	11125400	I	ptg000001l
3956384	3958182	8641964	8643770	1799	1807	95.07	12301352	11125400	I	ptg000001l
3963364	3964470	15475	14368	1107	1108	86.11	12301352	108962	I	ptg000028l
3965025	3966389	8091	6723	1365	1369	91.24	12301352	108962	I	ptg000028l
3966428	3971843	6575	1168	5416	5408	97.36	12301352	108962	I	ptg000028l
3978623	3980156	8544444	8545986	1534	1543	97.29	12301352	11125400	I	ptg000001l
3978623	3980156	848801	850331	1534	1531	96.89	12301352	6821072	I	ptg000006l
3980922	3982069	5265713	5266868	1148	1156	93.98	12301352	11125400	I	ptg000001l
3981096	3982208	8671253	8672352	1113	1100	93.65	12301352	11125400	I	ptg000001l
3981214	3982756	8547044	8548577	1543	1534	97.22	12301352	11125400	I	ptg000001l
4021985	4023324	8642435	8643777	1340	1343	94.06	12301352	11125400	I	ptg000001l
4030757	4032951	3521298	3523416	2195	2119	80.47	12301352	11125400	I	ptg000001l
4100500	4102163	8342201	8343876	1664	1676	95.17	12301352	11125400	I	ptg000001l
4150425	4151676	1833449	1832198	1252	1252	82.17	12301352	3600345	I	ptg000008l
4183332	4185007	8425043	8426706	1676	1664	95.29	12301352	11125400	I	ptg000001l
4249192	4250438	3736371	3737615	1247	1245	91.74	12301352	3945865	I	ptg000009l
4249194	4250439	6649646	6650890	1246	1245	91.65	12301352	11125400	I	ptg000001l
4249195	4250438	1679580	1680823	1244	1244	95.66	12301352	2993841	I	ptg000017l
4249196	4250438	3324186	3325427	1243	1242	89.78	12301352	6687930	I	ptg000003l
4249198	4250438	5383806	5385046	1241	1241	95.81	12301352	11131303	I	ptg000007l
4249198	4250438	113362	114601	1241	1240	93.88	12301352	3945865	I	ptg000009l
4249198	4250438	24327	23088	1241	1240	93.96	12301352	60650	I	ptg000101l
4332287	4333337	4813077	4814133	1051	1057	85.17	12301352	8385917	I	ptg000002l
4446498	4451550	8076797	8071745	5053	5053	96.93	12301352	11125400	I	ptg000001l
4446740	4453263	8080669	8074146	6524	6524	98.22	12301352	11125400	I	ptg000001l
4446982	4454788	8080669	8072863	7807	7807	97.94	12301352	11125400	I	ptg000001l
4453265	4455543	8074023	8071745	2279	2279	98.07	12301352	11125400	I	ptg000001l
4453386	4824874	8074144	7702648	371489	371497	99.94	12301352	11125400	I	ptg000001l
4455919	4457537	9862880	9864511	1619	1632	82.15	12301352	11125400	I	ptg000001l
4562705	4563949	20833	22077	1245	1245	99.84	12301352	190839	I	ptg000049l
4562708	4563949	3130987	3129746	1242	1242	99.03	12301352	3600345	I	ptg000008l
4562709	4563949	7955548	7956788	1241	1241	100.00	12301352	11125400	I	ptg000001l
4562709	4563951	2377918	2379160	1243	1243	99.92	12301352	6821072	I	ptg000006l
4562709	4563951	19691	18449	1243	1243	99.76	12301352	37456	I	ptg000092l
4570750	4571993	1044251	1045494	1244	1244	99.20	12301352	2993841	I	ptg000017l
4570750	4571991	18451	19692	1242	1242	99.76	12301352	37456	I	ptg000092l
4809782	4810974	7568772	7569962	1193	1191	97.24	12301352	11125400	I	ptg000001l
4809782	4810974	7575183	7576373	1193	1191	97.24	12301352	11125400	I	ptg000001l
4810975	4819460	7702964	7694502	8486	8463	99.15	12301352	11125400	I	ptg000001l
4810975	4834493	7708407	7684881	23519	23527	99.83	12301352	11125400	I	ptg000001l
4834481	4840490	7682101	7676091	6010	6011	99.77	12301352	11125400	I	ptg000001l
4834481	4838939	7693686	7689225	4459	4462	99.73	12301352	11125400	I	ptg000001l
4835114	4838939	7695949	7692121	3826	3829	99.77	12301352	11125400	I	ptg000001l
4835929	4840490	7674553	7669990	4562	4564	99.80	12301352	11125400	I	ptg000001l
4837376	4839524	7668451	7666302	2149	2150	99.95	12301352	11125400	I	ptg000001l
4837376	4840415	7670002	7666963	3040	3040	99.93	12301352	11125400	I	ptg000001l
4837376	4840490	7671553	7668439	3115	3115	99.78	12301352	11125400	I	ptg000001l
4837376	4840972	7676103	7672506	3597	3598	99.92	12301352	11125400	I	ptg000001l
4837376	4840490	7677654	7674540	3115	3115	99.78	12301352	11125400	I	ptg000001l
4840180	4841374	752651	753928	1195	1278	89.41	12301352	1515739	I	ptg000005l
4840374	4841374	120194	121233	1001	1040	90.81	12301352	134550	I	ptg000063l
4840415	5272484	7666859	7234811	432070	432049	99.97	12301352	11125400	I	ptg000001l
4842379	4843732	8906326	8907655	1354	1330	90.87	12301352	11131303	I	ptg000007l
4904455	4906019	81642	80069	1565	1574	97.21	12301352	638237	I	ptg000011l
5016855	5017880	2223626	2222600	1026	1027	90.62	12301352	5889960	I	ptg000010l
5016856	5017880	3219772	3220792	1025	1021	92.92	12301352	11125400	I	ptg000001l
5065931	5067487	7351033	7352573	1557	1541	92.20	12301352	11125400	I	ptg000001l
5120893	5129213	7378074	7386395	8321	8322	99.99	12301352	11125400	I	ptg000001l
5121187	5122362	7386853	7388028	1176	1176	99.91	12301352	11125400	I	ptg000001l
5126622	5127745	7353791	7354988	1124	1198	92.57	12301352	11125400	I	ptg000001l
5154715	5156255	7439801	7441357	1541	1557	92.20	12301352	11125400	I	ptg000001l
5252450	5634634	7254839	6872655	382185	382185	99.99	12301352	11125400	I	ptg000001l
5327840	5328896	7178397	7179453	1057	1057	96.51	12301352	11125400	I	ptg000001l
5353598	5355394	3228224	3226424	1797	1801	98.45	12301352	3945865	I	ptg000009l
5444203	5445270	7060086	7061146	1068	1061	98.13	12301352	11125400	I	ptg000001l
5444334	5446173	5906502	5908344	1840	1843	93.32	12301352	11125400	I	ptg000001l
5446138	5447198	7062014	7063081	1061	1068	98.13	12301352	11125400	I	ptg000001l
5446576	5447576	7572727	7573729	1001	1003	84.49	12301352	11125400	I	ptg000001l
5459302	5460841	1334481	1332943	1540	1539	81.96	12301352	7891704	I	ptg000004l
5459461	5460836	1495887	1497233	1376	1347	80.10	12301352	8385917	I	ptg000002l
5634632	6289692	6872601	6217624	655061	654978	99.98	12301352	11125400	I	ptg000001l
5924515	5925683	11095674	11096843	1169	1170	95.13	12301352	11125400	I	ptg000001l
5924515	5925685	2790684	2791853	1171	1170	95.22	12301352	6821072	I	ptg000006l
5924683	5925685	51149	52151	1003	1003	86.87	12301352	3945865	I	ptg000009l
6273125	6450689	6231382	6053816	177565	177567	99.76	12301352	11125400	I	ptg000001l
6432842	6465539	6070739	6038042	32698	32698	97.80	12301352	11125400	I	ptg000001l
6450708	6701557	6052411	5801570	250850	250842	99.89	12301352	11125400	I	ptg000001l
6455740	6476237	6071634	6051137	20498	20498	95.73	12301352	11125400	I	ptg000001l
6483771	6485021	7340459	7339212	1251	1248	97.92	12301352	7891704	I	ptg000004l
6483776	6485020	1120520	1121764	1245	1245	98.23	12301352	3344962	I	ptg000013l
6483777	6485020	4900609	4899377	1244	1233	97.43	12301352	7891704	I	ptg000004l
6483778	6485020	650279	649037	1243	1243	95.25	12301352	7891704	I	ptg000004l
6483778	6485021	3509881	3508638	1244	1244	95.34	12301352	3600345	I	ptg000008l
6483779	6484808	3423989	3425018	1030	1030	93.40	12301352	5889960	I	ptg000010l
6594401	6595582	616526	615356	1182	1171	94.37	12301352	5889960	I	ptg000010l
6594777	6596619	7061111	7062950	1843	1840	93.32	12301352	11125400	I	ptg000001l
6681517	6951715	5821604	5551414	270199	270191	99.99	12301352	11125400	I	ptg000001l
6804654	6805958	739816	738516	1305	1301	97.62	12301352	3009539	I	ptg000018l
6804654	6805958	1434676	1433365	1305	1312	96.43	12301352	3009539	I	ptg000018l
6804654	6805958	40805	42105	1305	1301	97.62	12301352	86207	I	ptg000071l
6866588	6867778	4015270	4016441	1191	1172	90.52	12301352	11131303	I	ptg000007l
6868199	6870294	7695825	7698023	2096	2199	93.01	12301352	11125400	I	ptg000001l
6868199	6869815	7698537	7700153	1617	1617	99.63	12301352	11125400	I	ptg000001l
6868199	6870294	7701268	7703466	2096	2199	93.01	12301352	11125400	I	ptg000001l
6868199	6869815	7703980	7705596	1617	1617	99.63	12301352	11125400	I	ptg000001l
6868199	6870294	7706711	7708909	2096	2199	93.01	12301352	11125400	I	ptg000001l
6868199	6870294	7709423	7711634	2096	2212	92.74	12301352	11125400	I	ptg000001l
6868199	6870294	7712148	7714359	2096	2212	92.74	12301352	11125400	I	ptg000001l
6868199	6869815	7714873	7716489	1617	1617	99.63	12301352	11125400	I	ptg000001l
6868199	6869815	100058	98432	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	102843	101217	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	105629	104003	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	108402	106776	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	111137	109511	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	113922	112296	1617	1627	98.96	12301352	134550	I	ptg000063l
6868199	6869815	116708	115082	1617	1627	99.02	12301352	134550	I	ptg000063l
6868199	6869815	119480	117854	1617	1627	99.02	12301352	134550	I	ptg000063l
6931671	7542543	5571457	4960631	610873	610827	99.98	12301352	11125400	I	ptg000001l
7028556	7029836	5906102	5907427	1281	1326	90.85	12301352	11125400	I	ptg000001l
7028658	7030691	5264272	5266304	2034	2033	97.50	12301352	11125400	I	ptg000001l
7028993	7030006	1000267	999255	1014	1013	96.06	12301352	1760891	I	ptg000019l
7030250	7031666	3031380	3032800	1417	1421	95.08	12301352	3945865	I	ptg000009l
7030281	7031918	999127	997503	1638	1625	94.04	12301352	1760891	I	ptg000019l
7030290	7032210	1724063	1725982	1921	1920	93.69	12301352	3344962	I	ptg000013l
7030290	7031783	32107	33606	1494	1500	95.00	12301352	33606	I	ptg000081l
7030402	7031652	3067820	3069075	1251	1256	95.37	12301352	3344962	I	ptg000013l
7230755	7231996	1050957	1052198	1242	1242	100.00	12301352	2370682	I	ptg000015l
7230756	7231996	5072265	5073505	1241	1241	100.00	12301352	11125400	I	ptg000001l
7230756	7231996	109944	111184	1241	1241	99.76	12301352	8385917	I	ptg000002l
7236220	7238374	5264788	5266942	2155	2155	97.64	12301352	11125400	I	ptg000001l
7236294	7237449	8545131	8546278	1156	1148	93.98	12301352	11125400	I	ptg000001l
7236294	7237743	849489	850942	1450	1454	94.30	12301352	6821072	I	ptg000006l
7236858	7238890	5472437	5474471	2033	2035	97.46	12301352	11125400	I	ptg000001l
7287345	7288575	1995891	1994658	1231	1234	81.22	12301352	7891704	I	ptg000004l
7425564	7426704	4939756	4940878	1141	1123	95.18	12301352	11125400	I	ptg000001l
7542678	7626370	4960631	4876935	83693	83697	99.99	12301352	11125400	I	ptg000001l
7562431	7563553	5076468	5077598	1123	1131	96.38	12301352	11125400	I	ptg000001l
7624163	7626370	6524505	6526683	2208	2179	98.37	12301352	6821072	I	ptg000006l
7624163	7626374	3954435	3952249	2212	2187	97.16	12301352	5889960	I	ptg000010l
7624164	7625212	4876935	4877983	1049	1049	99.90	12301352	11125400	I	ptg000001l
7624164	7625212	62297	61256	1049	1042	99.14	12301352	120533	I	ptg000039l
7625209	7626370	61142	62297	1162	1156	99.14	12301352	120533	I	ptg000039l
7625323	7627256	4878094	4880028	1934	1935	99.90	12301352	11125400	I	ptg000001l
7625323	7626373	5770617	5771668	1051	1052	98.48	12301352	6687930	I	ptg000003l
7627256	7934696	4877636	4570177	307441	307460	99.97	12301352	11125400	I	ptg000001l
7675280	7677080	7153695	7151894	1801	1802	98.72	12301352	11125400	I	ptg000001l
7702045	7703092	3067820	3066741	1048	1080	93.71	12301352	3344962	I	ptg000013l
7702046	7703092	10376693	10377746	1047	1054	88.91	12301352	11131303	I	ptg000007l
7887080	7888181	900734	901828	1102	1095	85.70	12301352	6687930	I	ptg000003l
