II	10327000	10360000
II	10383000	10385000
II	10429000	10473000
II	10526000	10529000
II	10537000	10542000
II	10552000	10568000
II	10603000	10611000
II	10630000	10636000
II	10763000	10784000
II	10918000	10949000
II	10998000	11001000
II	11012000	11014000
II	11045000	11148000
II	11174000	11176000
II	11212000	11236000
II	11264000	11328000
II	11542000	11545000
II	11939000	11942000
II	11961000	11988000
II	11996000	12019000
II	12028000	12065000
II	12107000	12131000
II	12165000	12169000
II	12171000	12206000
III	10000	29000
III	388000	506000
III	524000	530000
III	557000	582000
III	730000	775000
III	884000	886000
III	895000	897000
III	983000	985000
III	1115000	1129000
III	1235000	1238000
III	1407000	1423000
III	1520000	1523000
III	1631000	1669000
III	1706000	1783000
III	1798000	1846000
III	1865000	1941000
III	2028000	2039000
III	2059000	2061000
III	2161000	2289000
III	2301000	2308000
III	2319000	2428000
III	2455000	2467000
III	2645000	2649000
III	2662000	2683000
III	2887000	2892000
III	2979000	2981000
III	3504000	3509000
III	3523000	3528000
III	3546000	3613000
III	3636000	3641000
III	4522000	4544000
III	4552000	4559000
III	4578000	4608000
III	4614000	4624000
III	4633000	4639000
III	4646000	4668000
III	4675000	4798000
III	5136000	5138000
III	5314000	5341000
III	6915000	6939000
III	6968000	6971000
III	7100000	7102000
III	7275000	7278000
III	7378000	7380000
III	7899000	7902000
III	7921000	7923000
III	7947000	7970000
III	7999000	8008000
III	8121000	8137000
III	8144000	8227000
III	8280000	8300000
III	8619000	8622000
III	8651000	8663000
III	8849000	8852000
III	8858000	8873000
III	8880000	8945000
III	9025000	9043000
III	9067000	9092000
III	9101000	9106000
III	9190000	9193000
III	9203000	9206000
III	9346000	9352000
III	9365000	9377000
III	9387000	9391000
III	9452000	9460000
III	9858000	9868000
III	9882000	9906000
III	9930000	9964000
III	9973000	10041000
III	10098000	10101000
III	10139000	10158000
III	10271000	10382000
III	10410000	10414000
III	10423000	10470000
III	10484000	10490000
III	10568000	10594000
III	10657000	10659000
III	11182000	11184000
IV	10000	13000
IV	176000	179000
IV	431000	435000
IV	667000	672000
IV	1137000	1140000
IV	1165000	1168000
IV	1244000	1254000
IV	1356000	1359000
IV	1542000	1556000
IV	1662000	1670000
IV	1785000	1787000
IV	1910000	1913000
IV	2035000	2037000
IV	2045000	2067000
IV	2220000	2223000
IV	2234000	2236000
IV	2573000	2577000
IV	2613000	2615000
IV	2824000	2826000
IV	2906000	2953000
IV	2998000	3041000
IV	3244000	3249000
IV	3806000	3808000
IV	4062000	4065000
IV	4323000	4456000
IV	4617000	4655000
IV	4673000	4689000
IV	4696000	4698000
IV	4751000	5153000
IV	5189000	5210000
IV	5254000	5260000
IV	5359000	5361000
IV	5497000	5564000
IV	5576000	5793000
IV	5799000	5881000
IV	6031000	6045000
IV	6051000	6082000
IV	6136000	6144000
IV	6190000	6195000
IV	6211000	6245000
IV	7082000	7096000
IV	7106000	7110000
IV	7583000	7599000
IV	7608000	7712000
IV	7723000	7757000
IV	7768000	7777000
IV	7787000	7796000
IV	7803000	7806000
IV	7814000	7842000
IV	7849000	7857000
IV	7866000	7875000
IV	7881000	7931000
IV	7958000	7968000
IV	8156000	8193000
IV	8223000	8281000
IV	8289000	8438000
IV	8446000	8459000
IV	8488000	8494000
IV	8506000	8508000
IV	8514000	8540000
IV	8555000	8573000
IV	8580000	8652000
IV	8664000	8720000
IV	9046000	9139000
IV	9145000	9261000
IV	9384000	9392000
IV	9561000	9564000
IV	9604000	9606000
IV	9633000	9640000
IV	10026000	10028000
IV	10076000	10092000
IV	10316000	10318000
IV	10555000	10580000
IV	10615000	10623000
IV	10637000	10652000
IV	10792000	10794000
IV	11108000	11127000
IV	11225000	11228000
IV	11288000	11319000
IV	11411000	11420000
IV	11464000	11531000
IV	11626000	11764000
IV	11825000	11828000
IV	11916000	11918000
IV	12113000	12175000
IV	12204000	12230000
IV	12300000	12346000
IV	12511000	12565000
IV	12622000	12656000
IV	12674000	12679000
IV	12749000	12810000
IV	13174000	13223000
IV	13411000	13414000
IV	13582000	13708000
IV	13952000	13957000
V	0	50000
V	261000	290000
V	408000	411000
V	547000	551000
V	563000	605000
V	615000	681000
V	692000	734000
V	751000	770000
V	779000	828000
V	847000	858000
V	1135000	1145000
V	1163000	1183000
V	1389000	1392000
V	1415000	1423000
V	1484000	1500000
V	1519000	1635000
V	1727000	1729000
V	1914000	1917000
V	1991000	2001000
V	2035000	2055000
V	2063000	2065000
V	2084000	2086000
V	2095000	2101000
V	2137000	2165000
V	2173000	2177000
V	2246000	2254000
V	2261000	2294000
V	2305000	2307000
V	2508000	2682000
V	2688000	2694000
V	2713000	2865000
V	2966000	2969000
V	3003000	3015000
V	3025000	3030000
V	3048000	3152000
V	3285000	3325000
V	3338000	3359000
V	3461000	3489000
V	3661000	3679000
V	3688000	3714000
V	3736000	3743000
V	3759000	3957000
V	4021000	4034000
V	4072000	4087000
V	4097000	4339000
V	4347000	4376000
V	4545000	4550000
V	4637000	4689000
V	4727000	4745000
V	4826000	4865000
V	4881000	4884000
V	4929000	4933000
V	5003000	5006000
V	5178000	5181000
V	5253000	5263000
V	5358000	5688000
V	5697000	5834000
V	5897000	5914000
V	5923000	5937000
V	5992000	6136000
V	6142000	6147000
V	6161000	6317000
V	6415000	6419000
V	6486000	6548000
V	6555000	6574000
V	6581000	6654000
V	6676000	6775000
V	7039000	7042000
V	7448000	7562000
V	7804000	7854000
V	7862000	7865000
V	7871000	7922000
V	8429000	8431000
V	8631000	8635000
V	8681000	8711000
V	8718000	8735000
V	8745000	8782000
V	8790000	8848000
V	8854000	8895000
V	8903000	9077000
V	9323000	9546000
V	9590000	9592000
V	9860000	9862000
V	9957000	9965000
V	10056000	10152000
V	10175000	10202000
V	10283000	10368000
V	10452000	10458000
V	10471000	10714000
V	10761000	10779000
V	10899000	10941000
V	11261000	11264000
V	11274000	11280000
V	11387000	11419000
V	11487000	11489000
V	11498000	11569000
V	11606000	11608000
V	11685000	11740000
V	11774000	11777000
V	11808000	11828000
V	11862000	11884000
V	11921000	11929000
V	12007000	12033000
V	12098000	12101000
V	12109000	12112000
V	12223000	12232000
V	12263000	12271000
V	12337000	12358000
V	12413000	12420000
V	12444000	12524000
V	12580000	12583000
V	12589000	12658000
V	12726000	12910000
V	12925000	12928000
V	12946000	13108000
V	13115000	13176000
V	13183000	13228000
V	13267000	13274000
V	13287000	13294000
V	13315000	13343000
V	13379000	13385000
V	13473000	13475000
V	13622000	13624000
V	13775000	13869000
V	14035000	14037000
V	14056000	14116000
V	14128000	14135000
V	14168000	14179000
V	14334000	14350000
V	14400000	14402000
V	14420000	14541000
V	14685000	14707000
V	14727000	14729000
V	14824000	14826000
V	14869000	14891000
V	14967000	14970000
X	20000	34000
X	44000	80000
X	111000	130000
X	178000	209000
X	267000	322000
X	331000	333000
X	484000	486000
X	592000	647000
X	671000	673000
X	805000	808000
X	937000	942000
X	958000	960000
X	1010000	1012000
X	1060000	1066000
X	1090000	1232000
X	1241000	1254000
X	1441000	1451000
X	1488000	1490000
X	1523000	1525000
X	1533000	1546000
X	1566000	1572000
X	1586000	1588000
X	1624000	1626000
X	1633000	1640000
X	1667000	1711000
X	1866000	1875000
X	2080000	2111000
X	2126000	2130000
X	2323000	2334000
X	2453000	2461000
X	2507000	2582000
X	2615000	2618000
X	2649000	2656000
X	2664000	2666000
X	3143000	3216000
X	3359000	3389000
X	3450000	3473000
X	3557000	3564000
X	3606000	3678000
X	3875000	3996000
X	4087000	4204000
X	4216000	4225000
X	4267000	4292000
X	4302000	4337000
X	4581000	5015000
X	5220000	5241000
X	5532000	5542000
X	5701000	5705000
X	5967000	5998000
X	6477000	6479000
X	6485000	6525000
X	7227000	7230000
X	7703000	7707000
X	8126000	8183000
X	8253000	8485000
X	8507000	8545000
X	8632000	8690000
X	8798000	8882000
X	8935000	8949000
X	8971000	9006000
X	9016000	9019000
X	9042000	9094000
X	9547000	9550000
X	10581000	10623000
X	10881000	10889000
X	11431000	11433000
X	11441000	11445000
X	11642000	11647000
X	11672000	11682000
X	11765000	11767000
X	11924000	11938000
X	11978000	12006000
X	12280000	12494000
X	12549000	12585000
X	12592000	12594000
X	12615000	12619000
X	12644000	12657000
X	12765000	12772000
X	12872000	12882000
X	13028000	13048000
X	13078000	13177000
X	13302000	13308000
X	13322000	13325000
X	13355000	13357000
X	13399000	13492000
X	13698000	13706000
X	13885000	13916000
X	14024000	14046000
X	14062000	14329000
X	14342000	14347000
X	14374000	14378000
X	14390000	14431000
X	14751000	14755000
X	14785000	14942000
X	15947000	15949000
I	15000	23000
I	103000	105000
I	395000	446000
I	597000	601000
I	608000	638000
I	778000	781000
I	980000	986000
I	1005000	1010000
I	1141000	1155000
I	1201000	1203000
I	1250000	1252000
I	1299000	1301000
I	1352000	1356000
I	1463000	1497000
I	1547000	1549000
I	1640000	1643000
I	1696000	1699000
I	1728000	1739000
I	1971000	1982000
I	1992000	1997000
I	2007000	2013000
I	2047000	2049000
I	2174000	2176000
I	2254000	2264000
I	2450000	2452000
I	2593000	2595000
I	2645000	2651000
I	2700000	2710000
I	2853000	2858000
I	3199000	3202000
I	3278000	3280000
I	3766000	3780000
I	3790000	3793000
I	3854000	3856000
I	3878000	3893000
I	3963000	3979000
I	4333000	4377000
I	4449000	4454000
I	4460000	4463000
I	4532000	4591000
I	4601000	4630000
I	4651000	4700000
I	4824000	4837000
I	7624000	7628000
I	8027000	8105000
I	8214000	8216000
I	8324000	8381000
I	8453000	8455000
I	8538000	8585000
I	8721000	8730000
I	8741000	8743000
I	8969000	9051000
I	9119000	9122000
I	9189000	9200000
I	9229000	9231000
I	9297000	9308000
I	9410000	9449000
I	9598000	9639000
I	9646000	9669000
I	9721000	9730000
I	9845000	9847000
I	9944000	9966000
I	9990000	10077000
I	10135000	10200000
I	10209000	10222000
I	10248000	10285000
I	10346000	10348000
I	10585000	10588000
I	10821000	10827000
I	10851000	10861000
I	10948000	10953000
I	10965000	11006000
I	11115000	11121000
I	11135000	11143000
I	11244000	11246000
I	11386000	11389000
I	11429000	11555000
I	11716000	11793000
I	12277000	12292000
II	10000	29000
II	185000	187000
II	395000	397000
II	468000	472000
II	572000	625000
II	922000	925000
II	972000	974000
II	1070000	1109000
II	1138000	1142000
II	1309000	1320000
II	1333000	1394000
II	1402000	1431000
II	1464000	1471000
II	1504000	1513000
II	1583000	1585000
II	1593000	1609000
II	1666000	1672000
II	1881000	1891000
II	1938000	1943000
II	1960000	1962000
II	2175000	2177000
II	2343000	2398000
II	2432000	2437000
II	2458000	2460000
II	2550000	2558000
II	2601000	2605000
II	2682000	2684000
II	2690000	2697000
II	2713000	2817000
II	2840000	2846000
II	2914000	2917000
II	3154000	3158000
II	3272000	3274000
II	3315000	3338000
II	3542000	3544000
II	3743000	3747000
II	3795000	3807000
II	3817000	3821000
II	3840000	3848000
II	4107000	4114000
II	4664000	4671000
II	4914000	4917000
II	5060000	5082000
II	5176000	5197000
II	5233000	5243000
II	5250000	5304000
II	5458000	5460000
II	5538000	5579000
II	5609000	5638000
II	5769000	5772000
II	5779000	5787000
II	5799000	5855000
II	6441000	6444000
II	6458000	6464000
II	6473000	6475000
II	6661000	6664000
II	7264000	7266000
II	7592000	7594000
II	7614000	7652000
II	7923000	7937000
II	8543000	8709000
II	8774000	8779000
II	8913000	8915000
II	8928000	9009000
II	9100000	9119000
II	9293000	9300000
II	9490000	9498000
II	9647000	9649000
II	9681000	9687000
II	9717000	9747000
II	9764000	9797000
II	9967000	10001000
II	10093000	10096000
II	10289000	10291000
II	10327000	10360000
II	10383000	10385000
II	10429000	10473000
II	10526000	10529000
II	10537000	10542000
II	10552000	10568000
II	10603000	10611000
II	10630000	10636000
II	10763000	10784000
II	10918000	10949000
II	11012000	11014000
II	11045000	11148000
II	11212000	11236000
II	11264000	11328000
II	11542000	11545000
II	11939000	11942000
II	11961000	11988000
II	11996000	12019000
II	12028000	12065000
II	12107000	12131000
II	12165000	12169000
II	12171000	12206000
III	10000	14000
III	21000	29000
III	388000	506000
III	524000	530000
III	557000	582000
III	728000	774000
III	884000	887000
III	895000	897000
III	1115000	1129000
III	1235000	1239000
III	1407000	1423000
III	1520000	1523000
III	1631000	1668000
III	1701000	1783000
III	1798000	1846000
III	1865000	1941000
III	2028000	2039000
III	2059000	2061000
III	2161000	2289000
III	2301000	2308000
III	2319000	2428000
III	2454000	2467000
III	2645000	2649000
III	2662000	2683000
III	2887000	2892000
III	2979000	2981000
III	3504000	3509000
III	3523000	3528000
III	3546000	3613000
III	3636000	3641000
III	4522000	4544000
III	4552000	4559000
III	4578000	4608000
III	4614000	4624000
III	4633000	4639000
III	4646000	4668000
III	4675000	4798000
III	4912000	4914000
III	5136000	5138000
III	5314000	5339000
III	6915000	6939000
III	6968000	6971000
III	7100000	7102000
III	7275000	7278000
III	7899000	7902000
III	7921000	7923000
III	7947000	7970000
III	7999000	8008000
III	8121000	8137000
III	8144000	8227000
III	8280000	8300000
III	8619000	8622000
III	8651000	8663000
III	8849000	8852000
III	8858000	8862000
III	8880000	8945000
III	9025000	9043000
III	9067000	9092000
III	9101000	9106000
III	9190000	9193000
III	9203000	9206000
III	9346000	9352000
III	9365000	9377000
III	9387000	9391000
III	9452000	9460000
III	9858000	9868000
III	9882000	9906000
III	9930000	9964000
III	9973000	10041000
III	10098000	10101000
III	10139000	10158000
III	10271000	10382000
III	10410000	10414000
III	10423000	10470000
III	10484000	10490000
III	10568000	10594000
III	10657000	10659000
III	11182000	11184000
IV	10000	13000
IV	176000	179000
IV	431000	435000
IV	667000	672000
IV	996000	998000
IV	1137000	1140000
IV	1250000	1254000
IV	1356000	1359000
IV	1542000	1554000
IV	1662000	1670000
IV	1785000	1787000
IV	1910000	1913000
IV	2035000	2037000
IV	2045000	2067000
IV	2342000	2344000
IV	2573000	2577000
IV	2824000	2826000
IV	2906000	2953000
IV	2998000	3042000
IV	3244000	3249000
IV	3806000	3808000
IV	4062000	4065000
IV	4323000	4456000
IV	4617000	4655000
IV	4673000	4689000
IV	4696000	4698000
IV	4751000	5153000
IV	5189000	5210000
IV	5254000	5260000
IV	5359000	5361000
IV	5454000	5456000
IV	5496000	5564000
IV	5576000	5793000
IV	5799000	5881000
IV	6031000	6045000
IV	6051000	6082000
IV	6136000	6144000
IV	6191000	6195000
IV	6211000	6245000
IV	7082000	7096000
IV	7106000	7110000
IV	7583000	7599000
IV	7608000	7712000
IV	7723000	7757000
IV	7768000	7777000
IV	7787000	7796000
IV	7803000	7806000
IV	7814000	7840000
IV	7852000	7857000
IV	7866000	7875000
IV	7881000	7931000
IV	7958000	7968000
IV	8165000	8173000
IV	8187000	8193000
IV	8223000	8281000
IV	8289000	8438000
IV	8446000	8459000
IV	8488000	8494000
IV	8506000	8508000
IV	8514000	8540000
IV	8555000	8573000
IV	8580000	8652000
IV	8664000	8720000
IV	9046000	9139000
IV	9145000	9205000
IV	9214000	9261000
IV	9386000	9398000
IV	9561000	9564000
IV	9604000	9606000
IV	9634000	9639000
IV	10026000	10028000
IV	10076000	10092000
IV	10316000	10318000
IV	10555000	10580000
IV	10615000	10623000
IV	10637000	10652000
IV	10792000	10794000
IV	11108000	11127000
IV	11225000	11228000
IV	11288000	11319000
IV	11411000	11421000
IV	11464000	11531000
IV	11626000	11764000
IV	11825000	11828000
IV	11916000	11918000
IV	12113000	12175000
IV	12204000	12227000
IV	12300000	12346000
IV	12511000	12565000
IV	12622000	12656000
IV	12674000	12678000
IV	12749000	12810000
IV	13174000	13223000
IV	13412000	13414000
IV	13582000	13708000
IV	13952000	13957000
V	0	36000
V	46000	50000
V	261000	290000
V	408000	411000
V	547000	551000
V	563000	605000
V	615000	681000
V	692000	734000
V	751000	770000
V	779000	828000
V	847000	858000
V	1135000	1145000
V	1163000	1183000
V	1415000	1423000
V	1484000	1500000
V	1519000	1635000
V	1727000	1729000
V	1914000	1917000
V	1991000	2001000
V	2035000	2055000
V	2063000	2065000
V	2084000	2086000
V	2095000	2101000
V	2137000	2165000
V	2246000	2254000
V	2261000	2294000
V	2305000	2307000
V	2508000	2682000
V	2688000	2694000
V	2713000	2865000
V	2966000	2969000
V	3003000	3015000
V	3025000	3030000
V	3048000	3152000
V	3284000	3325000
V	3338000	3359000
V	3461000	3489000
V	3661000	3679000
V	3688000	3714000
V	3736000	3743000
V	3759000	3957000
V	4021000	4034000
V	4072000	4087000
V	4097000	4339000
V	4347000	4376000
V	4545000	4550000
V	4637000	4689000
V	4727000	4745000
V	4792000	4799000
V	4826000	4865000
V	4881000	4883000
V	4929000	4933000
V	5013000	5016000
V	5179000	5181000
V	5253000	5263000
V	5358000	5688000
V	5697000	5835000
V	5897000	5937000
V	5992000	6136000
V	6142000	6147000
V	6161000	6317000
V	6415000	6419000
V	6486000	6548000
V	6555000	6574000
V	6581000	6654000
V	6676000	6775000
V	7039000	7042000
V	7448000	7562000
V	7804000	7854000
V	7862000	7865000
V	7871000	7922000
V	8429000	8431000
V	8610000	8614000
V	8632000	8635000
V	8681000	8711000
V	8718000	8735000
V	8745000	8782000
V	8790000	8848000
V	8854000	8895000
V	8903000	9077000
V	9323000	9546000
V	9590000	9592000
V	9860000	9862000
V	9957000	9965000
V	10056000	10153000
V	10175000	10202000
V	10283000	10368000
V	10452000	10458000
V	10471000	10714000
V	10761000	10779000
V	10899000	10941000
V	11263000	11265000
V	11274000	11280000
V	11286000	11289000
V	11387000	11419000
V	11487000	11489000
V	11498000	11569000
V	11606000	11608000
V	11685000	11740000
V	11774000	11777000
V	11808000	11828000
V	11862000	11884000
V	11921000	11929000
V	12007000	12033000
V	12098000	12101000
V	12109000	12112000
V	12223000	12232000
V	12263000	12271000
V	12337000	12358000
V	12413000	12420000
V	12444000	12524000
V	12580000	12583000
V	12589000	12658000
V	12726000	12910000
V	12925000	12928000
V	12946000	13108000
V	13116000	13176000
V	13183000	13228000
V	13267000	13274000
V	13287000	13293000
V	13315000	13343000
V	13378000	13385000
V	13473000	13475000
V	13622000	13624000
V	13696000	13698000
V	13775000	13869000
V	13949000	13951000
V	14035000	14037000
V	14056000	14116000
V	14128000	14135000
V	14168000	14179000
V	14334000	14350000
V	14400000	14402000
V	14420000	14541000
V	14685000	14707000
V	14727000	14729000
V	14824000	14826000
V	14869000	14891000
V	14968000	14970000
X	20000	34000
X	44000	78000
X	111000	130000
X	178000	209000
X	267000	301000
X	483000	486000
X	525000	532000
X	592000	647000
X	669000	672000
X	805000	810000
X	937000	943000
X	958000	960000
X	1010000	1012000
X	1058000	1066000
X	1090000	1232000
X	1241000	1254000
X	1441000	1451000
X	1523000	1525000
X	1534000	1546000
X	1569000	1571000
X	1633000	1640000
X	1667000	1710000
X	1867000	1875000
X	2080000	2111000
X	2126000	2130000
X	2323000	2334000
X	2454000	2461000
X	2507000	2582000
X	2615000	2618000
X	2649000	2656000
X	2664000	2666000
X	3143000	3216000
X	3359000	3389000
X	3450000	3473000
X	3557000	3564000
X	3606000	3678000
X	3875000	3996000
X	4087000	4204000
X	4216000	4225000
X	4267000	4292000
X	4302000	4337000
X	4581000	5015000
X	5220000	5241000
X	5533000	5542000
X	5702000	5705000
X	5967000	5998000
X	6477000	6479000
X	6485000	6502000
X	6512000	6525000
X	7227000	7230000
X	7703000	7707000
X	8126000	8183000
X	8253000	8485000
X	8507000	8545000
X	8632000	8690000
X	8798000	8882000
X	8935000	8949000
X	8971000	9006000
X	9016000	9019000
X	9042000	9094000
X	9547000	9550000
X	10581000	10623000
X	10881000	10889000
X	11431000	11433000
X	11444000	11446000
X	11642000	11647000
X	11672000	11682000
X	11765000	11767000
X	11924000	11938000
X	11978000	12006000
X	12280000	12494000
X	12549000	12585000
X	12592000	12594000
X	12615000	12619000
X	12644000	12657000
X	12765000	12772000
X	12872000	12882000
X	13028000	13048000
X	13078000	13177000
X	13302000	13308000
X	13322000	13325000
X	13355000	13357000
X	13399000	13492000
X	13698000	13706000
X	13885000	13916000
X	14024000	14046000
X	14062000	14329000
X	14342000	14348000
X	14390000	14395000
X	14407000	14431000
X	14785000	14942000
X	15947000	15949000
I	15000	23000
I	103000	105000
I	395000	446000
I	597000	601000
I	608000	638000
I	778000	781000
I	980000	986000
I	1005000	1010000
I	1141000	1155000
I	1201000	1203000
I	1250000	1253000
I	1299000	1301000
I	1352000	1356000
I	1463000	1497000
I	1547000	1549000
I	1639000	1643000
I	1696000	1699000
I	1728000	1739000
I	1971000	1982000
I	1992000	1997000
I	2007000	2013000
I	2047000	2049000
I	2174000	2176000
I	2254000	2264000
I	2645000	2651000
I	2700000	2710000
I	2853000	2858000
I	3199000	3202000
I	3766000	3780000
I	3790000	3793000
I	3878000	3893000
I	3963000	3979000
I	4333000	4377000
I	4449000	4463000
I	4532000	4591000
I	4601000	4630000
I	4651000	4700000
I	4824000	4841000
I	6435000	6438000
I	7624000	7628000
I	8027000	8105000
I	8214000	8216000
I	8324000	8381000
I	8453000	8455000
I	8538000	8585000
I	8721000	8730000
I	8741000	8743000
I	8969000	9051000
I	9119000	9122000
I	9189000	9200000
I	9229000	9231000
I	9297000	9308000
I	9410000	9449000
I	9598000	9639000
I	9646000	9669000
I	9721000	9730000
I	9789000	9792000
I	9840000	9847000
I	9944000	9966000
I	9990000	10077000
I	10135000	10200000
I	10209000	10222000
I	10248000	10285000
I	10346000	10348000
I	10585000	10588000
I	10821000	10827000
I	10851000	10861000
I	10948000	10953000
I	10965000	11006000
I	11115000	11121000
I	11135000	11143000
I	11244000	11246000
I	11386000	11389000
I	11429000	11555000
I	11716000	11793000
I	12277000	12292000
II	10000	29000
II	185000	187000
II	394000	397000
II	468000	472000
II	572000	625000
II	922000	925000
II	972000	974000
II	1070000	1109000
II	1309000	1320000
II	1333000	1394000
II	1402000	1431000
II	1464000	1471000
II	1504000	1513000
II	1583000	1585000
II	1593000	1609000
II	1666000	1672000
II	1881000	1891000
II	1938000	1943000
II	1960000	1962000
II	2175000	2177000
II	2343000	2398000
II	2432000	2436000
II	2458000	2460000
II	2550000	2558000
II	2601000	2605000
II	2682000	2684000
II	2690000	2697000
II	2713000	2817000
II	2840000	2846000
II	2914000	2917000
II	3154000	3158000
II	3272000	3274000
II	3315000	3338000
II	3542000	3544000
II	3743000	3748000
II	3795000	3807000
II	3817000	3821000
II	3840000	3848000
II	4107000	4114000
II	4664000	4671000
II	4914000	4917000
II	5058000	5071000
II	5078000	5084000
II	5176000	5197000
II	5233000	5243000
II	5250000	5304000
II	5458000	5460000
II	5538000	5579000
II	5609000	5638000
II	5769000	5772000
II	5779000	5787000
II	5799000	5855000
II	6442000	6445000
II	6451000	6453000
II	6460000	6465000
II	6661000	6664000
II	7264000	7266000
II	7592000	7594000
II	7614000	7652000
II	7923000	7937000
II	8115000	8119000
II	8543000	8709000
II	8774000	8779000
II	8913000	8915000
II	8926000	9009000
II	9100000	9119000
II	9293000	9300000
II	9490000	9498000
II	9647000	9649000
II	9681000	9687000
II	9717000	9747000
II	9764000	9797000
II	9967000	10001000
II	10093000	10096000
II	10289000	10291000
II	10327000	10360000
II	10429000	10473000
II	10526000	10529000
II	10537000	10542000
II	10552000	10568000
II	10603000	10611000
II	10630000	10636000
II	10763000	10784000
II	10918000	10949000
II	10998000	11001000
II	11012000	11014000
II	11045000	11148000
II	11212000	11236000
II	11264000	11328000
II	11542000	11545000
II	11939000	11942000
II	11961000	11988000
II	11996000	12019000
II	12028000	12065000
II	12107000	12131000
II	12165000	12206000
II	12225000	12227000
III	10000	29000
III	388000	506000
III	524000	530000
III	557000	582000
III	680000	682000
III	728000	775000
III	884000	887000
III	895000	897000
III	978000	980000
III	1115000	1129000
III	1235000	1239000
III	1407000	1423000
III	1520000	1523000
III	1631000	1669000
III	1701000	1783000
III	1798000	1846000
III	1865000	1941000
III	2028000	2039000
III	2059000	2061000
III	2161000	2289000
III	2301000	2308000
III	2319000	2428000
III	2454000	2467000
III	2645000	2649000
III	2662000	2683000
III	2887000	2892000
III	2979000	2981000
III	3504000	3509000
III	3523000	3528000
III	3546000	3613000
III	3636000	3641000
III	4522000	4544000
III	4552000	4559000
III	4578000	4608000
III	4614000	4624000
III	4633000	4639000
III	4646000	4668000
III	4675000	4798000
III	4912000	4914000
III	5133000	5138000
III	5317000	5339000
III	6915000	6939000
III	6968000	6971000
III	7100000	7102000
III	7275000	7278000
III	7899000	7902000
III	7921000	7923000
III	7947000	7970000
III	7999000	8008000
III	8121000	8137000
III	8144000	8227000
III	8280000	8300000
III	8619000	8622000
III	8651000	8663000
III	8849000	8852000
III	8858000	8864000
III	8879000	8945000
III	9025000	9043000
III	9067000	9092000
III	9101000	9106000
III	9190000	9193000
III	9203000	9206000
III	9346000	9352000
III	9365000	9377000
III	9387000	9391000
III	9452000	9460000
III	9858000	9868000
