,chrom,x,window_start,window_stop,stat_type,stat,div_stat
103,I,1035385.5,1030386,1040385,theta,0.005348045475212576,True
104,I,1045385.5,1040386,1050385,theta,0.005178885885972276,True
105,I,1055385.5,1050386,1060385,theta,0.004684419394346782,True
106,I,1065385.5,1060386,1070385,theta,0.003279093576042747,True
107,I,1075385.5,1070386,1080385,theta,0.003695486411095795,False
108,I,1085385.5,1080386,1090385,theta,0.0038125968959544644,False
109,I,1095385.5,1090386,1100385,theta,0.003695486411095795,True
110,I,1105385.5,1100386,1110385,theta,0.00687048177837528,True
111,I,1115385.5,1110386,1120385,theta,0.006051313515716165,True
112,I,1125385.5,1120386,1130385,theta,0.003254370772160796,True
113,I,1135385.5,1130386,1140385,theta,0.004840566707491675,False
114,I,1145385.5,1140386,1150385,theta,0.00481454215530086,False
115,I,1155385.5,1150386,1160385,theta,0.0044762229768202585,False
116,I,1165385.5,1160386,1170385,theta,0.004868051675185046,False
117,I,1175385.5,1170386,1180385,theta,0.004606345737774335,False
118,I,1185385.5,1180386,1190385,theta,0.005426119131785022,True
119,I,1195385.5,1190386,1200385,theta,0.005217922714258499,True
120,I,1205385.5,1200386,1210385,theta,0.00526997181864013,True
121,I,1215385.5,1210386,1220385,theta,0.005608290997120731,True
122,I,1225385.5,1220386,1230385,theta,0.005100812229399829,False
123,I,1235385.5,1230386,1240385,theta,0.005400094579594207,False
124,I,1245385.5,1240386,1250385,theta,0.005256959542544722,False
125,I,1255385.5,1250386,1260385,theta,0.004333087939770774,False
126,I,1265385.5,1260386,1270385,theta,0.005699376929788585,False
127,I,1275385.5,1270386,1280385,theta,0.004307063387579958,False
128,I,1285385.5,1280386,1290385,theta,0.004749480774823821,False
129,I,1295385.5,1290386,1300385,theta,0.005413106855689615,False
130,I,1305385.5,1300386,1310385,theta,0.005113824505495237,False
131,I,1315385.5,1310386,1320385,theta,0.004503598608593652,False
132,I,1325385.5,1320386,1330385,theta,0.00458032118558352,False
133,I,1335385.5,1330386,1340385,theta,0.004020793313480988,True
134,I,1345385.5,1340386,1350385,theta,0.00441116159634322,True
135,I,1355385.5,1350386,1360385,theta,0.004333087939770774,True
136,I,1365385.5,1360386,1370385,theta,0.004139145542002258,True
137,I,1375385.5,1370386,1380385,theta,0.003735643932561786,True
138,I,1385385.5,1380386,1390385,theta,0.004190791060933475,True
139,I,1395385.5,1390386,1400385,theta,0.005829499690742662,True
140,I,1405385.5,1400386,1410385,theta,0.004957677192350345,True
141,I,1415385.5,1410386,1420385,theta,0.0042810388353891424,True
142,I,1425385.5,1420386,1430385,theta,0.004515259805106481,True
143,I,1435385.5,1430386,1440385,theta,0.004033805589576396,False
144,I,1445385.5,1440386,1450385,theta,0.004346100215866181,False
145,I,1455385.5,1450386,1460385,theta,0.005907573347315108,False
146,I,1465385.5,1460386,1470385,theta,0.005517205064452877,False
147,I,1475385.5,1470386,1480385,theta,0.00481454215530086,False
148,I,1485385.5,1480386,1490385,theta,0.005634315549311546,False
149,I,1495385.5,1490386,1500385,theta,0.005790462862456438,False
150,I,1505385.5,1500386,1510385,theta,0.00417694062662588,True
151,I,1515385.5,1510386,1520385,theta,0.005322020923021761,True
152,I,1525385.5,1520386,1530385,theta,0.004502247529011074,True
153,I,1535385.5,1530386,1540385,theta,0.00452827208120189,False
154,I,1545385.5,1540386,1550385,theta,0.005582266444929916,False
155,I,1555385.5,1550386,1560385,theta,0.004359112491961589,False
156,I,1565385.5,1560386,1570385,theta,0.004217242627700414,True
157,I,1575385.5,1570386,1580385,theta,0.00458032118558352,True
158,I,1585385.5,1580386,1590385,theta,0.005699376929788585,True
159,I,1595385.5,1590386,1600385,theta,0.0049056280879687135,False
160,I,1605385.5,1600386,1610385,theta,0.003682474135000387,True
161,I,1615385.5,1610386,1620385,theta,0.00458032118558352,True
162,I,1625385.5,1620386,1630385,theta,0.00543913140788043,True
163,I,1635385.5,1630386,1640385,theta,0.005230934990353906,True
164,I,1645385.5,1640386,1650385,theta,0.00452827208120189,False
165,I,1655385.5,1650386,1660385,theta,0.003488336494517626,False
166,I,1665385.5,1660386,1670385,theta,0.003956523237651479,False
167,I,1675385.5,1670386,1680385,theta,0.005295996370830945,False
168,I,1685385.5,1680386,1690385,theta,0.00486659125968249,False
169,I,1695385.5,1690386,1700385,theta,0.003968744209099357,False
170,I,1705385.5,1700386,1710385,theta,0.004320075663675366,False
171,I,1715385.5,1710386,1720385,theta,0.00441116159634322,False
172,I,1725385.5,1720386,1730385,theta,0.003773560067668241,False
173,I,1735385.5,1730386,1740385,theta,0.0036434373067141634,False
174,I,1745385.5,1740386,1750385,theta,0.004229835698147141,False
175,I,1755385.5,1750386,1760385,theta,0.0031635648736208885,False
176,I,1765385.5,1760386,1770385,theta,0.004268026559293735,False
177,I,1775385.5,1770386,1780385,theta,0.004541284357297296,False
178,I,1785385.5,1780386,1790385,theta,0.004242426249727892,False
179,I,1795385.5,1790386,1800385,theta,0.005009726296731975,False
180,I,1805385.5,1800386,1810385,theta,0.005113824505495237,False
181,I,1815385.5,1810386,1820385,theta,0.0036564495828095714,False
182,I,1825385.5,1820386,1830385,theta,0.004020793313480988,False
183,I,1835385.5,1830386,1840385,theta,0.003070897158516224,False
184,I,1845385.5,1840386,1850385,theta,0.004606345737774335,False
185,I,1855385.5,1850386,1860385,theta,0.00429405111148455,False
186,I,1865385.5,1860386,1870385,theta,0.005426119131785022,False
187,I,1875385.5,1870386,1880385,theta,0.005335033199117168,False
188,I,1885385.5,1880386,1890385,theta,0.0033214518561851558,False
189,I,1895385.5,1890386,1900385,theta,0.005139849057686052,True
190,I,1905385.5,1900386,1910385,theta,0.005491729685230585,True
191,I,1915385.5,1910386,1920385,theta,0.005256959542544722,True
192,I,1925385.5,1920386,1930385,theta,0.004724401102853576,True
193,I,1935385.5,1930386,1940385,theta,0.0040862633202900555,True
194,I,1945385.5,1940386,1950385,theta,0.005946610175601332,True
195,I,1955385.5,1950386,1960385,theta,0.005582266444929916,True
196,I,1965385.5,1960386,1970385,theta,0.0044762229768202585,False
197,I,1975385.5,1970386,1980385,theta,0.004879603535777898,False
198,I,1985385.5,1980386,1990385,theta,0.004215977454912104,True
199,I,1995385.5,1990386,2000385,theta,0.005178885885972276,True
200,I,2005385.5,2000386,2010385,theta,0.005009726296731975,True
201,I,2015385.5,2010386,2020385,theta,0.005009726296731975,False
202,I,2025385.5,2020386,2030385,theta,0.004671407118251374,False
203,I,2035385.5,2030386,2040385,theta,0.0027730013089763343,False
204,I,2045385.5,2040386,2050385,theta,0.003814885827450935,False
205,I,2055385.5,2050386,2060385,theta,0.003254696372037951,False
206,I,2065385.5,2060386,2070385,theta,0.0037345232393820177,False
207,I,2075385.5,2070386,2080385,theta,0.0041379037983396575,False
208,I,2085385.5,2080386,2090385,theta,0.00458032118558352,False
209,I,2095385.5,2090386,2100385,theta,0.005113824505495237,False
210,I,2105385.5,2100386,2110385,theta,0.00469743167044219,False
211,I,2115385.5,2110386,2120385,theta,0.00458032118558352,False
212,I,2125385.5,2120386,2130385,theta,0.004606345737774335,False
213,I,2135385.5,2130386,2140385,theta,0.004320075663675366,False
214,I,2145385.5,2140386,2150385,theta,0.004593333461678928,False
215,I,2155385.5,2150386,2160385,theta,0.005152861333781461,False
216,I,2165385.5,2160386,2170385,theta,0.006154806593127855,False
217,I,2175385.5,2170386,2180385,theta,0.005738413758074808,False
218,I,2185385.5,2180386,2190385,theta,0.005608290997120731,False
219,I,2195385.5,2190386,2200385,theta,0.0041379037983396575,False
220,I,2205385.5,2200386,2210385,theta,0.0037605477915728337,False
221,I,2215385.5,2210386,2220385,theta,0.004215977454912104,False
222,I,2225385.5,2220386,2230385,theta,0.006037696108269186,False
223,I,2235385.5,2230386,2240385,theta,0.004918640364064121,False
224,I,2245385.5,2240386,2250385,theta,0.004853578983587082,False
225,I,2255385.5,2250386,2260385,theta,0.004150916074435065,False
226,I,2265385.5,2260386,2270385,theta,0.004150916074435065,False
227,I,2275385.5,2270386,2280385,theta,0.004567308909488112,False
228,I,2285385.5,2280386,2290385,theta,0.004645382566060559,False
229,I,2295385.5,2290386,2300385,theta,0.0038125968959544644,False
230,I,2305385.5,2300386,2310385,theta,0.003500302269664679,False
231,I,2315385.5,2310386,2320385,theta,0.0034742777174738633,False
232,I,2325385.5,2320386,2330385,theta,0.00441116159634322,True
233,I,2335385.5,2330386,2340385,theta,0.00481454215530086,True
234,I,2345385.5,2340386,2350385,theta,0.0013402644378269959,True
235,I,2355385.5,2350386,2360385,theta,0.002472332458127468,True
236,I,2365385.5,2360386,2370385,theta,0.0036304250306187563,True
237,I,2375385.5,2370386,2380385,theta,0.0037345232393820177,False
238,I,2385385.5,2380386,2390385,theta,0.004788517603110044,False
239,I,2395385.5,2390386,2400385,theta,0.005009726296731975,False
240,I,2405385.5,2400386,2410385,theta,0.004892615811873306,False
241,I,2415385.5,2410386,2420385,theta,0.005295996370830945,False
242,I,2425385.5,2420386,2430385,theta,0.004046817865671803,False
243,I,2435385.5,2430386,2440385,theta,0.005100812229399829,False
244,I,2445385.5,2440386,2450385,theta,0.005113824505495237,False
245,I,2455385.5,2450386,2460385,theta,0.005113824505495237,False
246,I,2465385.5,2460386,2470385,theta,0.0047624930509192285,True
247,I,2475385.5,2470386,2480385,theta,0.005777450586361032,True
248,I,2485385.5,2480386,2490385,theta,0.005543229616643692,True
249,I,2495385.5,2490386,2500385,theta,0.005087799953304422,False
250,I,2505385.5,2500386,2510385,theta,0.004463210700724851,False
251,I,2515385.5,2510386,2520385,theta,0.004996714020636567,False
252,I,2525385.5,2520386,2530385,theta,0.005009726296731975,False
253,I,2535385.5,2530386,2540385,theta,0.005165873609876867,False
254,I,2545385.5,2540386,2550385,theta,0.00417694062662588,False
255,I,2555385.5,2550386,2560385,theta,0.005256959542544722,True
256,I,2565385.5,2560386,2570385,theta,0.005543229616643692,True
257,I,2575385.5,2570386,2580385,theta,0.004684419394346782,False
258,I,2585385.5,2580386,2590385,theta,0.0033701795087106015,False
259,I,2595385.5,2590386,2600385,theta,0.0039947687612901725,False
260,I,2605385.5,2600386,2610385,theta,0.004346100215866181,False
261,I,2615385.5,2610386,2620385,theta,0.0033831917848060095,False
262,I,2625385.5,2620386,2630385,theta,0.0036044004784279407,False
263,I,2635385.5,2630386,2640385,theta,0.00429405111148455,False
264,I,2645385.5,2640386,2650385,theta,0.004359112491961589,False
265,I,2655385.5,2650386,2660385,theta,0.004658394842155967,False
266,I,2665385.5,2660386,2670385,theta,0.00429405111148455,False
267,I,2675385.5,2670386,2680385,theta,0.0041379037983396575,False
268,I,2685385.5,2680386,2690385,theta,0.00441116159634322,False
269,I,2695385.5,2690386,2700385,theta,0.00481454215530086,False
270,I,2705385.5,2700386,2710385,theta,0.004035016094404717,False
271,I,2715385.5,2710386,2720385,theta,0.004346100215866181,False
272,I,2725385.5,2720386,2730385,theta,0.004372124768056996,False
273,I,2735385.5,2730386,2740385,theta,0.0034612654413784553,False
274,I,2745385.5,2740386,2750385,theta,0.00441116159634322,False
275,I,2755385.5,2750386,2760385,theta,0.005100812229399829,False
276,I,2765385.5,2760386,2770385,theta,0.003877658276431503,False
277,I,2775385.5,2770386,2780385,theta,0.004333087939770774,False
278,I,2785385.5,2780386,2790385,theta,0.005881548795124293,False
279,I,2795385.5,2790386,2800385,theta,0.005178885885972276,True
280,I,2805385.5,2800386,2810385,theta,0.00756013241143189,True
281,I,2815385.5,2810386,2820385,theta,0.00526997181864013,False
282,I,2825385.5,2820386,2830385,theta,0.004541284357297296,False
283,I,2835385.5,2830386,2840385,theta,0.004489235252915666,False
284,I,2845385.5,2840386,2850385,theta,0.004268026559293735,False
285,I,2855385.5,2850386,2860385,theta,0.0036705630278133236,False
286,I,2865385.5,2860386,2870385,theta,0.0047624930509192285,False
287,I,2875385.5,2870386,2880385,theta,0.004098866970053435,False
288,I,2885385.5,2880386,2890385,theta,0.0038256091720498724,False
289,I,2895385.5,2890386,2900385,theta,0.0036564495828095714,False
290,I,2905385.5,2900386,2910385,theta,0.003070897158516224,False
291,I,2915385.5,2910386,2920385,theta,0.0027586025322264385,False
292,I,2925385.5,2920386,2930385,theta,0.0044762229768202585,False
293,I,2935385.5,2930386,2940385,theta,0.00419037193991528,False
294,I,2945385.5,2940386,2950385,theta,0.005256959542544722,False
295,I,2955385.5,2950386,2960385,theta,0.004632370289965151,False
296,I,2965385.5,2960386,2970385,theta,0.0044501984246294425,False
297,I,2975385.5,2970386,2980385,theta,0.005165873609876867,False
298,I,2985385.5,2980386,2990385,theta,0.00469743167044219,False
299,I,2995385.5,2990386,3000385,theta,0.005699376929788585,False
300,I,3005385.5,3000386,3010385,theta,0.005256959542544722,False
301,I,3015385.5,3010386,3020385,theta,0.004684419394346782,True
302,I,3025385.5,3020386,3030385,theta,0.004970689468445752,True
303,I,3035385.5,3030386,3040385,theta,0.0049056280879687135,True
304,I,3045385.5,3040386,3050385,theta,0.0060116715560783705,False
305,I,3055385.5,3050386,3060385,theta,0.004827554431396267,True
306,I,3065385.5,3060386,3070385,theta,0.00412489152224425,True
307,I,3075385.5,3070386,3080385,theta,0.0047364684987284125,True
308,I,3085385.5,3080386,3090385,theta,0.005634315549311546,False
309,I,3095385.5,3090386,3100385,theta,0.004606345737774335,False
310,I,3105385.5,3100386,3110385,theta,0.0039947687612901725,False
311,I,3115385.5,3110386,3120385,theta,0.003500302269664679,False
312,I,3125385.5,3120386,3130385,theta,0.004215977454912104,False
313,I,3135385.5,3130386,3140385,theta,0.0038386214481452795,False
314,I,3145385.5,3140386,3150385,theta,0.003682474135000387,False
315,I,3155385.5,3150386,3160385,theta,0.0037605477915728337,False
316,I,3165385.5,3160386,3170385,theta,0.0035913882023325327,False
317,I,3175385.5,3170386,3180385,theta,0.0034742777174738633,False
318,I,3185385.5,3180386,3190385,theta,0.004684419394346782,False
319,I,3195385.5,3190386,3200385,theta,0.004684419394346782,False
320,I,3205385.5,3200386,3210385,theta,0.003539339097950902,False
321,I,3215385.5,3210386,3220385,theta,0.004307063387579958,False
322,I,3225385.5,3220386,3230385,theta,0.0041118792461488415,False
323,I,3235385.5,3230386,3240385,theta,0.004202965178816696,False
324,I,3245385.5,3240386,3250385,theta,0.0035653636501417176,False
325,I,3255385.5,3250386,3260385,theta,0.003018848054134593,False
326,I,3265385.5,3260386,3270385,theta,0.003487289993569271,False
327,I,3275385.5,3270386,3280385,theta,0.0036174127545233483,False
328,I,3285385.5,3280386,3290385,theta,0.004307063387579958,False
329,I,3295385.5,3290386,3300385,theta,0.0041639283505304735,False
330,I,3305385.5,3300386,3310385,theta,0.003539339097950902,False
331,I,3315385.5,3310386,3320385,theta,0.004033805589576396,False
332,I,3325385.5,3320386,3330385,theta,0.0033051181282335628,False
333,I,3335385.5,3330386,3340385,theta,0.0042810388353891424,False
334,I,3345385.5,3340386,3350385,theta,0.0030839094346116315,False
335,I,3355385.5,3350386,3360385,theta,0.0033181304043289708,False
336,I,3365385.5,3360386,3370385,theta,0.003096921710707039,False
337,I,3375385.5,3370386,3380385,theta,0.003500302269664679,False
338,I,3385385.5,3380386,3390385,theta,0.003773560067668241,False
339,I,3395385.5,3390386,3400385,theta,0.0026290055723868382,False
340,I,3405385.5,3400386,3410385,theta,0.003864646000336095,False
341,I,3415385.5,3410386,3420385,theta,0.003526326821855494,False
342,I,3425385.5,3420386,3430385,theta,0.0028496884648942923,False
343,I,3435385.5,3430386,3440385,theta,0.002537393838604507,False
344,I,3445385.5,3440386,3450385,theta,0.0030318603302300004,False
345,I,3455385.5,3450386,3460385,theta,0.0031099339868024467,False
346,I,3465385.5,3460386,3470385,theta,0.0038256091720498724,False
347,I,3475385.5,3470386,3480385,theta,0.003018848054134593,False
348,I,3485385.5,3480386,3490385,theta,0.0022123081670360175,False
349,I,3495385.5,3490386,3500385,theta,0.0023031728688871675,False
350,I,3505385.5,3500386,3510385,theta,0.0033831917848060095,False
351,I,3515385.5,3510386,3520385,theta,0.003292105852138155,False
352,I,3525385.5,3520386,3530385,theta,0.0032140321955657085,False
353,I,3535385.5,3530386,3540385,theta,0.0032140321955657085,False
354,I,3545385.5,3540386,3550385,theta,0.0030318603302300004,False
355,I,3555385.5,3550386,3560385,theta,0.002953786673657554,False
356,I,3565385.5,3560386,3570385,theta,0.0031880076433748934,False
357,I,3575385.5,3570386,3580385,theta,0.003161983091184078,False
358,I,3585385.5,3580386,3590385,theta,0.004020793313480988,True
359,I,3595385.5,3590386,3600385,theta,0.004059830141767211,True
360,I,3605385.5,3600386,3610385,theta,0.002966798949752962,False
361,I,3615385.5,3610386,3620385,theta,0.002719565703940215,False
362,I,3625385.5,3620386,3630385,theta,0.002875713017085108,False
363,I,3635385.5,3630386,3640385,theta,0.003044872606325408,False
364,I,3645385.5,3640386,3650385,theta,0.002966798949752962,False
365,I,3655385.5,3650386,3660385,theta,0.002342209697173391,False
366,I,3665385.5,3660386,3670385,theta,0.0022120869362193137,False
367,I,3675385.5,3670386,3680385,theta,0.0029407743975621466,False
368,I,3685385.5,3680386,3690385,theta,0.002719565703940215,False
369,I,3695385.5,3690386,3700385,theta,0.0023161851449825755,False
370,I,3705385.5,3700386,3710385,theta,0.0027586025322264385,False
371,I,3715385.5,3710386,3720385,theta,0.002446307905936653,False
372,I,3725385.5,3720386,3730385,theta,0.0021210010035514594,False
373,I,3735385.5,3730386,3740385,theta,0.002394258801555022,False
374,I,3745385.5,3740386,3750385,theta,0.0018867800338341204,True
375,I,3755385.5,3750386,3760385,theta,0.0023291974210779835,True
376,I,3765385.5,3760386,3770385,theta,0.0028106516366080696,True
377,I,3775385.5,3770386,3780385,theta,0.005139849057686052,True
378,I,3785385.5,3780386,3790385,theta,0.006376015286749787,True
379,I,3795385.5,3790386,3800385,theta,0.005061775401113606,True
380,I,3805385.5,3800386,3810385,theta,0.0029798112258483697,True
381,I,3815385.5,3810386,3820385,theta,0.0018347309294524897,False
382,I,3825385.5,3820386,3830385,theta,0.002615467495176953,False
383,I,3835385.5,3830386,3840385,theta,0.0018347309294524897,False
384,I,3845385.5,3840386,3850385,theta,0.0027846270844172536,False
385,I,3855385.5,3850386,3860385,theta,0.002186062384028498,False
386,I,3865385.5,3860386,3870385,theta,0.002342209697173391,False
387,I,3875385.5,3870386,3880385,theta,0.0020689518991698287,False
388,I,3885385.5,3880386,3890385,theta,0.0028106516366080696,False
389,I,3895385.5,3890386,3900385,theta,0.0018997923099295282,False
390,I,3905385.5,3900386,3910385,theta,0.0022771483166963524,False
391,I,3915385.5,3910386,3920385,theta,0.002147025555742275,False
392,I,3925385.5,3920386,3930385,theta,0.002147025555742275,False
393,I,3935385.5,3930386,3940385,theta,0.0019141444871659523,False
394,I,3945385.5,3940386,3950385,theta,0.0013142398856361805,False
395,I,3955385.5,3950386,3960385,theta,0.002199074660123906,False
396,I,3965385.5,3960386,3970385,theta,0.0007027331824702644,False
397,I,3975385.5,3970386,3980385,theta,0.0012621907812545496,False
398,I,3985385.5,3980386,3990385,theta,0.001587497683639743,False
399,I,3995385.5,3990386,4000385,theta,0.00229016059279176,False
400,I,4005385.5,4000386,4010385,theta,0.0020689518991698287,False
401,I,4015385.5,4010386,4020385,theta,0.0022250992123147213,False
402,I,4025385.5,4020386,4030385,theta,0.001964853690406567,False
403,I,4035385.5,4030386,4040385,theta,0.002394258801555022,False
404,I,4045385.5,4040386,4050385,theta,0.0023812465254596142,False
405,I,4055385.5,4050386,4060385,theta,0.002446307905936653,False
406,I,4065385.5,4060386,4070385,theta,0.001769669548975451,False
407,I,4075385.5,4070386,4080385,theta,0.00200389051869279,False
408,I,4085385.5,4080386,4090385,theta,0.0022250992123147213,False
409,I,4095385.5,4090386,4100385,theta,0.002446307905936653,False
410,I,4105385.5,4100386,4110385,theta,0.0023552219732687987,False
411,I,4115385.5,4110386,4120385,theta,0.0023291974210779835,False
412,I,4125385.5,4120386,4130385,theta,0.0025504061146999144,False
413,I,4135385.5,4130386,4140385,theta,0.0019258168621203438,False
414,I,4145385.5,4140386,4150385,theta,0.0024983570103182836,False
415,I,4155385.5,4150386,4160385,theta,0.0026545043234631766,False
416,I,4165385.5,4160386,4170385,theta,0.002251799304296826,False
417,I,4175385.5,4170386,4180385,theta,0.0020689518991698287,False
418,I,4185385.5,4180386,4190385,theta,0.0018997923099295282,False
419,I,4195385.5,4190386,4200385,theta,0.002160037831837683,False
420,I,4205385.5,4200386,4210385,theta,0.0020299150708836056,False
421,I,4215385.5,4210386,4220385,theta,0.001860755481643305,False
422,I,4225385.5,4220386,4230385,theta,0.00240727107765043,False
423,I,4235385.5,4230386,4240385,theta,0.002186062384028498,False
424,I,4245385.5,4240386,4250385,theta,0.002016902794788198,False
425,I,4255385.5,4250386,4260385,theta,0.0019258168621203438,False
426,I,4265385.5,4260386,4270385,theta,0.0017566572728800434,False
427,I,4275385.5,4270386,4280385,theta,0.002446307905936653,False
428,I,4285385.5,4280386,4290385,theta,0.00020855095414857626,False
429,I,4295385.5,4290386,4300385,theta,0.0015228931711140383,False
430,I,4305385.5,4300386,4310385,theta,0.0018477432055478975,False
431,I,4315385.5,4310386,4320385,theta,0.002641492047367769,False
432,I,4325385.5,4320386,4330385,theta,0.002264136040600945,False
433,I,4335385.5,4330386,4340385,theta,0.002199074660123906,False
434,I,4345385.5,4340386,4350385,theta,0.0001301227609540773,False
435,I,4355385.5,4350386,4360385,theta,0.00045547521086035646,False
436,I,4365385.5,4360386,4370385,theta,0.0021730501079330906,False
437,I,4375385.5,4370386,4380385,theta,0.0019518414143111591,False
438,I,4385385.5,4380386,4390385,theta,0.0021210010035514594,False
439,I,4395385.5,4390386,4400385,theta,0.0011190557442050646,False
