pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
LAC	Mic1	I	460001	470000	0.0954855018164227	44	161068	1686832	51168
LAC	Mic1	I	470001	480000	0.0796539020963952	50	153776	1930552	44448
LAC	Mic1	I	480001	490000	0.1131744035390239	57	238640	2108604	142896
LAC	Mic1	I	490001	500000	0.0680375420831745	52	136372	2004364	49636
LAC	Mic1	I	500001	510000	0.1482121438496645	55	311884	2104308	68192
LAC	Mic1	I	510001	520000	0.0500710415788405	67	128276	2561880	84620
LAC	Mic1	I	520001	530000	0.1019758306194695	75	276308	2709544	252956
LAC	Mic1	I	530001	540000	0.1240457251075878	44	210648	1698148	39852
LAC	Mic1	I	540001	550000	0.0709338023171503	47	128744	1814988	41512
LAC	Mic1	I	550001	560000	0.1063235083898792	69	279664	2630312	95188
LAC	Mic1	I	560001	570000	0.1192256985402872	68	261172	2190568	692932
LAC	Mic1	I	570001	580000	0.1180234686270489	55	246340	2087212	85288
LAC	Mic1	I	580001	590000	0.093514553558623	65	200824	2147516	419984
LAC	Mic1	I	590001	600000	0.0602306234087405	48	108916	1808316	285184
LAC	Mic1	I	600001	610000	0.1081786309401147	81	317072	2931004	268496
LAC	Mic1	I	610001	620000	0.0377206918257846	24	25168	667220	596780
LAC	Mic1	I	620001	630000	0.0122224134962988	7	284	23236	371764
LAC	Mic1	I	630001	640000	0.037362320927219	14	2076	55564	1563936
LAC	Mic1	I	640001	650000	0.0967660118318247	97	352524	3643056	188444
LAC	Mic1	I	650001	660000	0.1153782236255684	78	336028	2912404	168596
LAC	Mic1	I	660001	670000	0.1240975805505184	55	262244	2113208	59292
LAC	Mic1	I	670001	680000	0.0803261671485558	65	199028	2477748	89752
LAC	Mic1	I	680001	690000	0.0739056010016868	50	142132	1923156	51844
LAC	Mic1	I	690001	700000	0.0839611174125566	85	272700	3247932	109568
LAC	Mic1	I	700001	710000	0.0546713639405337	67	128432	2349164	415836
LAC	Mic1	I	710001	720000	0.1189656916574179	72	324576	2728316	115684
LAC	Mic1	I	720001	730000	0.1188771918258171	91	403900	3397624	196876
LAC	Mic1	I	730001	740000	0.1139629063489161	111	476256	4179044	205456
LAC	Mic1	I	740001	750000	0.1868800157469336	78	546864	2926284	154716
LAC	Mic1	I	750001	760000	0.1849892654185436	120	845452	4570276	169724
LAC	Mic1	I	760001	770000	0.1222354683496076	105	477396	3905544	241956
LAC	Mic1	I	770001	780000	0.1642322478286516	125	645932	3933040	1122960
LAC	Mic1	I	780001	790000	0.1989681529071016	67	496260	2494168	152332
LAC	Mic1	I	790001	800000	0.2426279769700105	67	603968	2489276	157224
LAC	Mic1	I	800001	810000	0.1042000154963872	64	252828	2426372	101628
LAC	Mic1	I	810001	820000	0.1285264116069319	120	591896	4605248	134752
LAC	Mic1	I	820001	830000	0.1544361510982962	104	608888	3942652	165348
LAC	Mic1	I	830001	840000	0.1938335223896721	97	717688	3702600	128900
LAC	Mic1	I	840001	850000	0.2474999266840669	96	877708	3546296	245704
LAC	Mic1	I	850001	860000	0.1732046837106194	95	598488	3455380	297120
LAC	Mic1	I	860001	870000	0.1246048851760289	98	453020	3635652	235348
LAC	Mic1	I	870001	880000	0.2087002797426744	90	709040	3397408	157592
LAC	Mic1	I	880001	890000	0.1777940829735046	119	808360	4546608	153892
LAC	Mic1	I	890001	900000	0.1604275704794253	104	637072	3971088	136912
LAC	Mic1	I	900001	910000	0.1080710894634688	66	270160	2499836	186164
LAC	Mic1	I	910001	920000	0.1047886853509042	97	386516	3688528	142972
LAC	Mic1	I	920001	930000	0.1089197640391073	82	338852	3111024	127976
LAC	Mic1	I	930001	940000	0.1516308660873492	94	547980	3613908	99092
LAC	Mic1	I	940001	950000	0.1609404364420736	97	598092	3716232	115268
LAC	Mic1	I	950001	960000	0.1474466633654109	122	681272	4620464	198536
LAC	Mic1	I	960001	970000	0.1669413178190603	112	711972	4264804	159196
LAC	Mic1	I	970001	980000	0.1825486456332377	61	428024	2344712	64788
LAC	Mic1	I	980001	990000	0.3355885704582509	81	1011868	3015204	263296
LAC	Mic1	I	990001	1000000	0.153320093422572	77	445604	2906364	174636
LAC	Mic1	I	1000001	1010000	0.1389111100654086	44	236160	1700080	37920
LAC	Mic1	I	1010001	1020000	0.2006245192724179	81	611396	3047464	152036
LAC	Mic1	I	1020001	1030000	0.1498765066510449	65	279380	1864068	703432
LAC	Mic1	I	1030001	1040000	0.14716399480038	72	407108	2766356	77644
LAC	Mic1	I	1040001	1050000	0.214962842153212	66	539868	2511448	95552
LAC	Mic1	I	1050001	1060000	0.1455752924144587	54	304080	2088816	83684
LAC	Mic1	I	1060001	1070000	0.0906945662911347	75	255968	2822308	140192
LAC	Mic1	I	1070001	1080000	0.0238855007620538	147	130452	5461556	344944
LAC	Mic1	I	1080001	1090000	0.0426538294896262	70	113804	2668084	96916
LAC	Mic1	I	1090001	1100000	0.1456547672751696	103	581180	3990120	78380
LAC	Mic1	I	1100001	1110000	0.169358792067762	88	555528	3280184	195816
LAC	Mic1	I	1110001	1120000	0.1579481908937627	98	572928	3627316	243684
LAC	Mic1	I	1120001	1130000	0.1340585385802893	88	448436	3345076	130924
LAC	Mic1	I	1130001	1140000	0.1418800593788416	110	587220	4138848	206152
LAC	Mic1	I	1140001	1150000	0.7081283212947174	276	5682540	8024732	3706768
LAC	Mic1	I	1150001	1160000	0.1305996508308647	116	542792	4156152	425848
LAC	Mic1	I	1160001	1170000	0.1502083612264024	50	287208	1912064	62936
LAC	Mic1	I	1170001	1180000	0.1852993423939523	69	489844	2643528	81972
LAC	Mic1	I	1180001	1190000	0.2158985581874356	58	469588	2175040	115960
LAC	Mic1	I	1190001	1200000	0.127923109424641	104	503796	3938272	169728
LAC	Mic1	I	1200001	1210000	0.0534615541338983	118	236160	4417380	243620
LAC	Mic1	I	1210001	1220000	0.0554448518001454	96	202228	3647372	144628
LAC	Mic1	I	1220001	1230000	0.0572735959416512	86	183892	3210764	186236
LAC	Mic1	I	1230001	1240000	0.0260293800521469	65	63732	2448464	119036
LAC	Mic1	I	1240001	1250000	0.1068474207493071	54	223144	2088436	44564
LAC	Mic1	I	1250001	1260000	0.5728711790393013	225	3778200	6595200	3003300
LAC	Mic1	I	1260001	1270000	0.1417482103387018	89	483540	3411260	104240
LAC	Mic1	I	1270001	1280000	0.1262105271789489	77	369396	2926824	114676
LAC	Mic1	I	1280001	1290000	0.1619425972776826	78	475468	2936028	144972
LAC	Mic1	I	1290001	1300000	0.1263951723968755	94	432816	3424308	407192
LAC	Mic1	I	1300001	1310000	0.0665792317497395	53	137268	2061724	31776
LAC	Mic1	I	1310001	1320000	0.1692299955961435	141	888448	5249944	319556
LAC	Mic1	I	1320001	1330000	0.1798912009738654	83	567456	3154440	163560
LAC	Mic1	I	1330001	1340000	0.2118948358085247	68	548116	2586736	99264
LAC	Mic1	I	1340001	1350000	0.1099228418999681	60	252276	2295028	74972
LAC	Mic1	I	1350001	1360000	0.1509091782892595	115	665696	4411236	131264
LAC	Mic1	I	1360001	1370000	0.1084731463716645	76	318872	2939640	62360
LAC	Mic1	I	1370001	1380000	0.1279023257225298	79	370928	2900088	220412
LAC	Mic1	I	1380001	1390000	0.1450918450667701	99	541600	3732808	177692
LAC	Mic1	I	1390001	1400000	0.152827372632715	88	502972	3291112	184888
LAC	Mic1	I	1400001	1410000	0.184091746367416	127	769544	4180220	836280
LAC	Mic1	I	1410001	1420000	0.1355127332016009	62	323148	2384632	64368
LAC	Mic1	I	1420001	1430000	0.1032428731376883	62	243068	2354332	94668
LAC	Mic1	I	1430001	1440000	0.1907531987864398	96	694128	3638880	153120
LAC	Mic1	I	1440001	1450000	0.1074477051566929	100	392644	3654280	335220
LAC	Mic1	I	1450001	1460000	0.1095294480777524	99	407372	3719292	191208
LAC	Mic1	I	1460001	1470000	0.1963311744182276	85	629788	3207784	149716
LAC	Mic1	I	1470001	1480000	0.1724510910458991	108	601388	3487296	778704
LAC	Mic1	I	1480001	1490000	0.1348975534603959	92	467924	3468736	165264
LAC	Mic1	I	1490001	1500000	0.1126102063842321	85	360904	3204896	152604
LAC	Mic1	I	1500001	1510000	0.0845001204215404	97	311556	3687048	144452
LAC	Mic1	I	1510001	1520000	0.115977734546952	293	1241460	10704296	869204
LAC	Mic1	I	1520001	1530000	0.1549857231511102	475	2785148	17970352	792148
LAC	Mic1	I	1530001	1540000	0.1656388890071057	74	467048	2819676	103324
LAC	Mic1	I	1540001	1550000	0.3972579889738685	178	2429204	6114928	916072
LAC	Mic1	I	1550001	1560000	0.0390925289132307	158	237828	6083720	157280
LAC	Mic1	I	1560001	1570000	0.1261427028908297	72	353744	2804316	39684
LAC	Mic1	I	1570001	1580000	0.1148212177685628	70	306580	2670064	94936
LAC	Mic1	I	1580001	1590000	0.1631564668714502	59	372868	2285340	45160
LAC	Mic1	I	1590001	1600000	0.1888365197891622	72	522772	2768384	75616
LAC	Mic1	I	1600001	1610000	0.1826608445458857	67	460648	2521876	124624
LAC	Mic1	I	1610001	1620000	0.1102715824609315	73	305256	2768220	115280
LAC	Mic1	I	1620001	1630000	0.1303927778721914	103	506396	3883620	184880
LAC	Mic1	I	1630001	1640000	0.2029325001974793	81	596016	2937016	262484
LAC	Mic1	I	1640001	1650000	0.1821539167335703	77	476460	2615700	425800
LAC	Mic1	I	1650001	1660000	0.2118198143415014	125	891736	4209880	727620
LAC	Mic1	I	1660001	1670000	0.143326250983784	101	426868	2978296	1011204
LAC	Mic1	I	1670001	1680000	0.2725773237281885	120	1194460	4382096	357904
LAC	Mic1	I	1680001	1690000	0.1226127871574868	79	375664	3063824	56676
LAC	Mic1	I	1690001	1700000	0.2244421569660471	131	775348	3454556	1719944
LAC	Mic1	I	1700001	1710000	0.2634840812371239	115	1113704	4226836	315664
LAC	Mic1	I	1710001	1720000	0.2113894995328009	94	749276	3544528	168472
LAC	Mic1	I	1720001	1730000	0.2168329318729264	196	1526712	7040960	701040
LAC	Mic1	I	1730001	1740000	0.15717093387643	120	705976	4491772	248228
LAC	Mic1	I	1740001	1750000	0.2729554073230341	106	1033312	3785644	401356
LAC	Mic1	I	1750001	1760000	0.2754984122300838	54	582656	2114916	18084
LAC	Mic1	I	1760001	1770000	0.1386003415522278	58	314248	2267296	23704
LAC	Mic1	I	1770001	1780000	0.1493456137078087	67	387476	2594492	52008
LAC	Mic1	I	1780001	1790000	0.1168574151257592	56	242804	2077780	134220
LAC	Mic1	I	1790001	1800000	0.4123321354265178	1	8720	21148	18352
LAC	Mic1	I	1800001	1810000	0.0904980150764976	92	324620	3587040	46960
LAC	Mic1	I	1810001	1820000	0.0898829321949558	121	411840	4581960	197540
LAC	Mic1	I	1820001	1830000	0.0601936692113779	93	215476	3579712	93788
LAC	Mic1	I	1830001	1840000	0.0900026979747782	60	206828	2298020	71980
LAC	Mic1	I	1840001	1850000	0.0669457438006373	76	196128	2929656	72344
LAC	Mic1	I	1850001	1860000	0.0768529248120615	74	220452	2868492	54508
LAC	Mic1	I	1860001	1870000	0.1078175758933572	74	307996	2856640	66360
LAC	Mic1	I	1870001	1880000	0.1253270778820353	76	360948	2880048	121952
LAC	Mic1	I	1880001	1890000	0.1207851760105209	86	347168	2874260	522740
LAC	Mic1	I	1890001	1900000	0.085050702050497	107	355152	4175768	50732
LAC	Mic1	I	1900001	1910000	0.2178887155486219	115	962024	4415208	127292
LAC	Mic1	I	1910001	1920000	0.1615647066650193	65	408000	2525304	42196
LAC	Mic1	I	1920001	1930000	0.1027244361773176	113	423908	4126652	336848
LAC	Mic1	I	1930001	1940000	0.1434602674190244	93	509296	3550084	123416
LAC	Mic1	I	1940001	1950000	0.0726570775011126	60	168472	2318728	51272
LAC	Mic1	I	1950001	1960000	0.0899683567997415	80	273972	3045204	114796
LAC	Mic1	I	1960001	1970000	0.1012767582337974	77	299176	2954044	87456
LAC	Mic1	I	1970001	1980000	0.0976070448959655	74	276568	2833484	89516
LAC	Mic1	I	1980001	1990000	0.0861687054418628	65	215044	2495616	71884
LAC	Mic1	I	1990001	2000000	0.3117817935765367	200	2351800	7543096	356904
LAC	Mic1	I	2000001	2010000	0.3215775862885579	350	4073732	12667960	1157040
LAC	Mic1	I	2010001	2020000	0.2762374185885932	299	2858012	10346216	1464284
LAC	Mic1	I	2020001	2030000	0.1311873979913178	107	542388	4134452	92048
LAC	Mic1	I	2030001	2040000	0.1181400554786283	68	311584	2637412	48588
LAC	Mic1	I	2040001	2050000	0.1660085582863696	84	538472	3243640	74360
LAC	Mic1	I	2050001	2060000	0.0704035843046659	75	201136	2856900	105600
LAC	Mic1	I	2060001	2070000	0.0965675281702831	99	362236	3751116	159384
LAC	Mic1	I	2070001	2080000	0.1380915268223939	106	554232	4013512	173488
LAC	Mic1	I	2080001	2090000	0.1450411829080646	76	423048	2916744	85256
LAC	Mic1	I	2090001	2100000	0.0921037757178385	107	365008	3963008	263492
LAC	Mic1	I	2100001	2110000	0.0887954545454545	98	328188	3696000	175000
LAC	Mic1	I	2110001	2120000	0.1286465630283119	50	252332	1961436	13564
LAC	Mic1	I	2120001	2130000	0.0948935798451474	58	208548	2197704	93296
LAC	Mic1	I	2130001	2140000	0.1298751532119247	63	310252	2388848	99652
LAC	Mic1	I	2140001	2150000	0.0866948935616662	49	165280	1906456	29044
LAC	Mic1	I	2150001	2160000	0.0965488874561344	93	340828	3530108	143392
LAC	Mic1	I	2160001	2170000	0.1384829866508747	87	448984	3242160	194340
LAC	Mic1	I	2170001	2180000	0.2058530662260953	115	885640	4302292	240208
LAC	Mic1	I	2180001	2190000	0.1361104674801191	47	249068	1829896	26604
LAC	Mic1	I	2190001	2200000	0.1397271854663296	82	444276	3179596	59404
LAC	Mic1	I	2200001	2210000	0.0745558753371734	51	145276	1948552	65948
LAC	Mic1	I	2210001	2220000	0.095157554417174	28	101720	1068964	37036
LAC	Mic1	I	2220001	2230000	0.1128116146580931	61	263444	2335256	74244
LAC	Mic1	I	2230001	2240000	0.1031840316265783	66	249104	2414172	192828
LAC	Mic1	I	2240001	2250000	0.1127954056266534	67	285496	2531096	115404
LAC	Mic1	I	2250001	2260000	0.1094568144938688	88	366408	3347512	128488
LAC	Mic1	I	2260001	2270000	0.1744438518314608	61	405568	2324920	84580
LAC	Mic1	I	2270001	2280000	0.1500268344971391	71	409248	2727832	76668
LAC	Mic1	I	2280001	2290000	0.0840302343822621	99	321820	3829812	80688
LAC	Mic1	I	2290001	2300000	0.1533569347828697	80	459696	2997556	162444
LAC	Mic1	I	2300001	2310000	0.152049921080279	86	488596	3213392	420608
LAC	Mic1	I	2310001	2320000	0.2128287242097998	97	799360	3755884	75616
LAC	Mic1	I	2320001	2330000	0.0897145825811278	92	317056	3534052	99948
LAC	Mic1	I	2330001	2340000	0.163927953673761	71	453388	2765776	38724
LAC	Mic1	I	2340001	2350000	0.1331854226860634	67	347932	2612388	34112
LAC	Mic1	I	2350001	2360000	0.1386711838885752	69	368380	2656500	69000
LAC	Mic1	I	2360001	2370000	0.1580517798043647	99	593896	3757604	152896
LAC	Mic1	I	2370001	2380000	0.1101005360694948	74	310624	2821276	101724
LAC	Mic1	I	2380001	2390000	0.1170061354123725	68	311080	2658664	27336
LAC	Mic1	I	2390001	2400000	0.123141835523623	95	456108	3703924	48576
LAC	Mic1	I	2400001	2410000	0.1445940492350589	99	551768	3815980	94520
LAC	Mic1	I	2410001	2420000	0.1394186254712094	109	582428	4177548	127952
LAC	Mic1	I	2420001	2430000	0.2101379937723468	86	677284	3223044	213456
LAC	Mic1	I	2430001	2440000	0.16729828532287	57	359520	2148976	181524
LAC	Mic1	I	2440001	2450000	0.1644508525156336	74	470832	2863056	59944
LAC	Mic1	I	2450001	2460000	0.120732894840959	67	299052	2476972	209028
LAC	Mic1	I	2460001	2470000	0.1476404582614003	88	496356	3361924	114076
LAC	Mic1	I	2470001	2480000	0.1306111625539704	96	488608	3740936	51064
LAC	Mic1	I	2480001	2490000	0.0931616484453341	55	198444	2130104	42396
LAC	Mic1	I	2490001	2500000	0.1434523203246809	55	292948	2042128	130372
LAC	Mic1	I	2500001	2510000	0.0920490922135592	43	154472	1678148	20352
LAC	Mic1	I	2510001	2520000	0.1551511883338245	49	296924	1913772	21728
LAC	Mic1	I	2520001	2530000	0.1938565264070409	75	562636	2902332	60168
LAC	Mic1	I	2530001	2540000	0.151035943969808	81	467916	3098044	101456
LAC	Mic1	I	2540001	2550000	0.1069672573519285	55	229912	2149368	23132
LAC	Mic1	I	2550001	2560000	0.0904572865844419	58	202980	2243932	47068
LAC	Mic1	I	2560001	2570000	0.0918408932485527	66	233468	2542092	64908
LAC	Mic1	I	2570001	2580000	0.1329413462232162	205	1031912	7762160	335340
LAC	Mic1	I	2580001	2590000	0.1777536330898785	94	645240	3629968	83032
LAC	Mic1	I	2590001	2600000	0.1094786564553821	106	439432	4013860	173140
LAC	Mic1	I	2600001	2610000	0.0839542771512304	82	268020	3192452	46548
LAC	Mic1	I	2610001	2620000	0.0921484100276674	60	214356	2326204	43796
LAC	Mic1	I	2620001	2630000	0.1394336918375661	123	639352	4585348	273152
LAC	Mic1	I	2630001	2640000	0.178720022887886	363	2458740	13757496	660004
LAC	Mic1	I	2640001	2650000	0.3745012647494121	160	2289500	6113464	483036
LAC	Mic1	I	2650001	2660000	0.1071551777284288	78	326768	3049484	31516
LAC	Mic1	I	2660001	2670000	0.2487488942959996	118	1146216	4607924	53076
LAC	Mic1	I	2670001	2680000	0.092957859025567	87	316420	3403908	32592
LAC	Mic1	I	2680001	2690000	0.1447468553276161	95	497576	3437560	314940
LAC	Mic1	I	2690001	2700000	0.1243172080426201	52	250804	2017452	36548
LAC	Mic1	I	2700001	2710000	0.1218644515945154	299	1419560	11648680	161820
LAC	Mic1	I	2710001	2720000	0.1199424205166444	200	916220	7638832	261168
LAC	Mic1	I	2720001	2730000	0.1201515629444856	274	1241764	10334980	488020
LAC	Mic1	I	2730001	2740000	0.1252586815046558	123	555400	4434024	424476
LAC	Mic1	I	2740001	2750000	0.1662577457428108	60	391940	2357424	12576
LAC	Mic1	I	2750001	2760000	0.1255717758655643	60	294836	2347948	22052
LAC	Mic1	I	2760001	2770000	0.1008305455905979	74	293212	2907968	15032
LAC	Mic1	I	2770001	2780000	0.1004517741870691	66	260060	2588904	18096
LAC	Mic1	I	2780001	2790000	0.2073255158489458	48	386920	1866244	29756
LAC	Mic1	I	2790001	2800000	0.1668935884171054	79	506492	3034820	85680
LAC	Mic1	I	2800001	2810000	0.0783516843705995	76	222788	2843436	158564
LAC	Mic1	I	2810001	2820000	0.1803622224330801	51	357356	1981324	33176
LAC	Mic1	I	2820001	2830000	0.0867848013480969	49	164184	1891852	43648
LAC	Mic1	I	2830001	2840000	0.0634559791366818	42	103168	1625820	33180
LAC	Mic1	I	2840001	2850000	0.0581812128056033	51	116028	1994252	20248
LAC	Mic1	I	2850001	2860000	0.3822858335699947	111	1259956	3295848	1365152
LAC	Mic1	I	2860001	2870000	0.1108567944923317	57	245848	2217708	33792
LAC	Mic1	I	2870001	2880000	0.1754403148229121	29	200616	1143500	2000
LAC	Mic1	I	2880001	2890000	0.1774097122749577	51	353728	1993848	20652
LAC	Mic1	I	2890001	2900000	0.0396449449230083	61	84664	2135556	273944
LAC	Mic1	I	2900001	2910000	0.1081676245011737	57	229096	2117972	133528
LAC	Mic1	I	2910001	2920000	0.0925435957813386	48	171668	1854996	41004
LAC	Mic1	I	2920001	2930000	0.0541593461156519	65	136128	2513472	54028
LAC	Mic1	I	2930001	2940000	0.0976150131137061	52	178352	1827096	226904
LAC	Mic1	I	2940001	2950000	0.1030590564488869	53	204888	1988064	144936
LAC	Mic1	I	2950001	2960000	0.1038540111292606	72	290176	2794076	49924
LAC	Mic1	I	2960001	2970000	0.1337776874267399	47	247432	1849576	6924
LAC	Mic1	I	2970001	2980000	0.1187681117974529	43	199348	1678464	20036
LAC	Mic1	I	2980001	2990000	0.2503567124087276	76	741148	2960368	41632
LAC	Mic1	I	2990001	3000000	0.1467637302605957	68	387404	2639644	46356
LAC	Mic1	I	3000001	3010000	0.0735318103971655	46	129836	1765712	51288
LAC	Mic1	I	3010001	3020000	0.1355925668028315	45	239124	1763548	13952
LAC	Mic1	I	3020001	3030000	0.1224120282625317	44	196604	1606084	131916
LAC	Mic1	I	3030001	3040000	0.1819873851942016	46	328924	1807400	9600
LAC	Mic1	I	3040001	3050000	0.1228433108734535	58	277192	2256468	34532
LAC	Mic1	I	3050001	3060000	0.1345310160287323	55	286776	2131672	40828
LAC	Mic1	I	3060001	3070000	0.2709805530974397	50	507100	1871352	103648
LAC	Mic1	I	3070001	3080000	0.1191243464221317	78	363892	3054724	26276
LAC	Mic1	I	3080001	3090000	0.1686981303552661	55	360848	2139016	33484
LAC	Mic1	I	3090001	3100000	0.3652124105265676	79	1099228	3009832	110668
LAC	Mic1	I	3100001	3110000	0.1513732111932441	94	560116	3700232	52268
LAC	Mic1	I	3110001	3120000	0.2751289407025361	71	721212	2621360	183140
LAC	Mic1	I	3120001	3130000	0.2192385207775551	35	296756	1353576	28924
LAC	Mic1	I	3130001	3140000	0.1306930199394685	104	524228	4011140	96860
LAC	Mic1	I	3140001	3150000	0.3095245284477333	88	1025092	3311828	164172
LAC	Mic1	I	3150001	3160000	0.1564939339791216	47	286208	1828876	27624
LAC	Mic1	I	3160001	3170000	0.1306933663487663	50	247436	1893256	81744
LAC	Mic1	I	3170001	3180000	0.1229953026849741	59	283208	2302592	27908
LAC	Mic1	I	3180001	3190000	0.1399795105831045	61	331752	2370004	39496
LAC	Mic1	I	3190001	3200000	0.0535155488089281	51	100968	1886704	127796
LAC	Mic1	I	3200001	3210000	0.00815388016803	35	11064	1356900	25600
LAC	Mic1	I	3210001	3220000	0.0511098172999658	43	84976	1662616	35884
LAC	Mic1	I	3220001	3230000	0.060916617528169	39	91324	1499164	41336
LAC	Mic1	I	3230001	3240000	0.1096635567063916	58	248856	2269268	21732
LAC	Mic1	I	3240001	3250000	0.0389147384514361	31	46936	1206124	18376
LAC	Mic1	I	3250001	3260000	0.0706665681165847	50	137676	1948248	26752
LAC	Mic1	I	3260001	3270000	0.0988195756106957	72	274988	2782728	61272
LAC	Mic1	I	3270001	3280000	0.1400210226283444	91	434264	3101420	493080
LAC	Mic1	I	3280001	3290000	0.0111888375680048	49	21356	1908688	26812
LAC	Mic1	I	3290001	3300000	0.1189354211524628	43	200400	1684948	13552
LAC	Mic1	I	3300001	3310000	0.1149879798096285	47	207396	1803632	52868
LAC	Mic1	I	3310001	3320000	0.0359425675356234	43	60820	1692144	6356
LAC	Mic1	I	3320001	3330000	0.0255759784137819	44	39924	1560996	177004
LAC	Mic1	I	3330001	3340000	0.0902101779577674	69	227120	2517676	207824
LAC	Mic1	I	3340001	3350000	0.0435876843525338	58	98996	2271192	19808
LAC	Mic1	I	3350001	3360000	0.0829287914310669	45	144316	1740240	37260
LAC	Mic1	I	3360001	3370000	0.0476690860634241	58	107604	2257312	33688
LAC	Mic1	I	3370001	3380000	0.0361597580949981	42	59696	1650896	8104
LAC	Mic1	I	3380001	3390000	0.115559032758146	35	159520	1380420	2080
LAC	Mic1	I	3390001	3400000	0.0535420588526701	67	140504	2624180	22320
LAC	Mic1	I	3400001	3410000	0.1462333437488136	35	200304	1369756	12744
LAC	Mic1	I	3410001	3420000	0.0615191605407136	54	129848	2110692	22308
LAC	Mic1	I	3420001	3430000	0.1017457120973502	48	189164	1859184	36816
LAC	Mic1	I	3430001	3440000	0.0615876561572889	38	91756	1489844	11156
LAC	Mic1	I	3440001	3450000	0.1695564648174256	59	393508	2320808	9692
LAC	Mic1	I	3450001	3460000	0.1212070166977263	67	273428	2255876	390624
LAC	Mic1	I	3460001	3470000	0.0926580032084433	115	411012	4435796	106704
LAC	Mic1	I	3470001	3480000	0.1301400708527964	101	493576	3792652	196848
LAC	Mic1	I	3480001	3490000	0.2011718114692775	50	395816	1967552	7448
LAC	Mic1	I	3490001	3500000	0.1825859605228033	39	279060	1528376	12124
LAC	Mic1	I	3500001	3510000	0.1579386643439372	39	242976	1538420	2080
LAC	Mic1	I	3510001	3520000	0.2482423776076605	66	603932	2432832	174168
